,date,county,Population,cases,Minority_pct,Hotspot,Hotspot_in_2_weeks
12365,2021-11-02,Alleghany,11057.0,1621,0.1234,True,True
12465,2021-11-03,Alleghany,11057.0,1623,0.1234,True,True
12565,2021-11-04,Alleghany,11057.0,1623,0.1234,True,True
12665,2021-11-05,Alleghany,11057.0,1625,0.1234,True,True
12765,2021-11-06,Alleghany,11057.0,1625,0.1234,True,True
12865,2021-11-07,Alleghany,11057.0,1625,0.1234,True,True
12965,2021-11-08,Alleghany,11057.0,1639,0.1234,True,True
13065,2021-11-09,Alleghany,11057.0,1646,0.1234,True,True
13165,2021-11-10,Alleghany,11057.0,1651,0.1234,True,True
13265,2021-11-11,Alleghany,11057.0,1651,0.1234,True,True
13365,2021-11-12,Alleghany,11057.0,1658,0.1234,True,True
13465,2021-11-13,Alleghany,11057.0,1658,0.1234,True,True
13565,2021-11-14,Alleghany,11057.0,1658,0.1234,True,True
13665,2021-11-15,Alleghany,11057.0,1681,0.1234,True,True
13765,2021-11-16,Alleghany,11057.0,1697,0.1234,True,True
13865,2021-11-17,Alleghany,11057.0,1702,0.1234,True,True
13965,2021-11-18,Alleghany,11057.0,1713,0.1234,True,True
14065,2021-11-19,Alleghany,11057.0,1719,0.1234,True,
14165,2021-11-20,Alleghany,11057.0,1719,0.1234,True,
14265,2021-11-21,Alleghany,11057.0,1719,0.1234,True,
14365,2021-11-22,Alleghany,11057.0,1760,0.1234,True,
14465,2021-11-23,Alleghany,11057.0,1761,0.1234,True,
14565,2021-11-24,Alleghany,11057.0,1777,0.1234,True,
14665,2021-11-25,Alleghany,11057.0,1777,0.1234,True,
14765,2021-11-26,Alleghany,11057.0,1777,0.1234,True,
14865,2021-11-27,Alleghany,11057.0,1777,0.1234,True,
14965,2021-11-28,Alleghany,11057.0,1777,0.1234,True,
15065,2021-11-29,Alleghany,11057.0,1799,0.1234,True,
15165,2021-11-30,Alleghany,11057.0,1807,0.1234,True,
15265,2021-12-01,Alleghany,11057.0,1815,0.1234,True,
15364,2021-12-02,Alleghany,11057.0,1818,0.1234,True,
3,2021-07-01,Anson,22028.0,2637,0.5152,False,True
103,2021-07-02,Anson,22028.0,2638,0.5152,False,False
203,2021-07-03,Anson,22028.0,2638,0.5152,False,False
303,2021-07-04,Anson,22028.0,2638,0.5152,False,False
403,2021-07-05,Anson,22028.0,2638,0.5152,False,True
503,2021-07-06,Anson,22028.0,2639,0.5152,False,True
603,2021-07-07,Anson,22028.0,2639,0.5152,False,True
703,2021-07-08,Anson,22028.0,2641,0.5152,False,True
794,2021-07-09,Anson,22028.0,2644,0.5152,False,True
889,2021-07-10,Anson,22028.0,2644,0.5152,False,True
984,2021-07-11,Anson,22028.0,2644,0.5152,False,True
1079,2021-07-12,Anson,22028.0,2648,0.5152,False,False
1174,2021-07-13,Anson,22028.0,2648,0.5152,False,True
1271,2021-07-14,Anson,22028.0,2652,0.5152,True,True
1369,2021-07-15,Anson,22028.0,2654,0.5152,True,True
1468,2021-07-16,Anson,22028.0,2652,0.5152,False,True
1568,2021-07-17,Anson,22028.0,2652,0.5152,False,True
1668,2021-07-18,Anson,22028.0,2652,0.5152,False,True
1768,2021-07-19,Anson,22028.0,2668,0.5152,True,True
1867,2021-07-20,Anson,22028.0,2666,0.5152,True,True
1966,2021-07-21,Anson,22028.0,2668,0.5152,True,True
2066,2021-07-22,Anson,22028.0,2669,0.5152,True,True
2166,2021-07-23,Anson,22028.0,2670,0.5152,True,True
2266,2021-07-24,Anson,22028.0,2670,0.5152,True,True
2366,2021-07-25,Anson,22028.0,2670,0.5152,True,True
2466,2021-07-26,Anson,22028.0,2678,0.5152,False,True
2566,2021-07-27,Anson,22028.0,2680,0.5152,True,True
2666,2021-07-28,Anson,22028.0,2681,0.5152,True,True
2766,2021-07-29,Anson,22028.0,2686,0.5152,True,True
2866,2021-07-30,Anson,22028.0,2690,0.5152,True,True
2966,2021-07-31,Anson,22028.0,2690,0.5152,True,True
3066,2021-08-01,Anson,22028.0,2690,0.5152,True,True
3166,2021-08-02,Anson,22028.0,2711,0.5152,True,True
3266,2021-08-03,Anson,22028.0,2714,0.5152,True,True
3366,2021-08-04,Anson,22028.0,2721,0.5152,True,True
3466,2021-08-05,Anson,22028.0,2731,0.5152,True,True
3566,2021-08-06,Anson,22028.0,2747,0.5152,True,True
3666,2021-08-07,Anson,22028.0,2747,0.5152,True,True
3766,2021-08-08,Anson,22028.0,2747,0.5152,True,True
3866,2021-08-09,Anson,22028.0,2788,0.5152,True,True
3966,2021-08-10,Anson,22028.0,2789,0.5152,True,True
4066,2021-08-11,Anson,22028.0,2794,0.5152,True,True
4166,2021-08-12,Anson,22028.0,2802,0.5152,True,True
4266,2021-08-13,Anson,22028.0,2815,0.5152,True,True
4366,2021-08-14,Anson,22028.0,2815,0.5152,True,True
4466,2021-08-15,Anson,22028.0,2815,0.5152,True,True
4566,2021-08-16,Anson,22028.0,2847,0.5152,True,True
4666,2021-08-17,Anson,22028.0,2852,0.5152,True,True
4766,2021-08-18,Anson,22028.0,2857,0.5152,True,True
4866,2021-08-19,Anson,22028.0,2872,0.5152,True,True
4966,2021-08-20,Anson,22028.0,2889,0.5152,True,True
5066,2021-08-21,Anson,22028.0,2889,0.5152,True,True
5166,2021-08-22,Anson,22028.0,2889,0.5152,True,True
5266,2021-08-23,Anson,22028.0,2946,0.5152,True,True
5366,2021-08-24,Anson,22028.0,2956,0.5152,True,True
5466,2021-08-25,Anson,22028.0,2970,0.5152,True,True
5566,2021-08-26,Anson,22028.0,2981,0.5152,True,True
5666,2021-08-27,Anson,22028.0,3004,0.5152,True,True
5766,2021-08-28,Anson,22028.0,3004,0.5152,True,True
5866,2021-08-29,Anson,22028.0,3004,0.5152,True,True
5966,2021-08-30,Anson,22028.0,3057,0.5152,True,True
6066,2021-08-31,Anson,22028.0,3071,0.5152,True,True
6166,2021-09-01,Anson,22028.0,3082,0.5152,True,True
6266,2021-09-02,Anson,22028.0,3098,0.5152,True,True
6366,2021-09-03,Anson,22028.0,3136,0.5152,True,True
6466,2021-09-04,Anson,22028.0,3136,0.5152,True,True
6566,2021-09-05,Anson,22028.0,3136,0.5152,True,True
6666,2021-09-06,Anson,22028.0,3136,0.5152,True,True
6766,2021-09-07,Anson,22028.0,3217,0.5152,True,True
6866,2021-09-08,Anson,22028.0,3230,0.5152,True,True
6966,2021-09-09,Anson,22028.0,3251,0.5152,True,True
7066,2021-09-10,Anson,22028.0,3277,0.5152,True,True
7166,2021-09-11,Anson,22028.0,3277,0.5152,True,True
7266,2021-09-12,Anson,22028.0,3277,0.5152,True,True
7366,2021-09-13,Anson,22028.0,3387,0.5152,True,True
7466,2021-09-14,Anson,22028.0,3403,0.5152,True,True
7566,2021-09-15,Anson,22028.0,3419,0.5152,True,True
7666,2021-09-16,Anson,22028.0,3441,0.5152,True,True
7766,2021-09-17,Anson,22028.0,3463,0.5152,True,True
7866,2021-09-18,Anson,22028.0,3463,0.5152,True,True
7966,2021-09-19,Anson,22028.0,3463,0.5152,True,True
8066,2021-09-20,Anson,22028.0,3510,0.5152,True,True
8166,2021-09-21,Anson,22028.0,3526,0.5152,True,True
8266,2021-09-22,Anson,22028.0,3543,0.5152,True,True
8366,2021-09-23,Anson,22028.0,3550,0.5152,True,True
8466,2021-09-24,Anson,22028.0,3571,0.5152,True,True
8566,2021-09-25,Anson,22028.0,3571,0.5152,True,True
8666,2021-09-26,Anson,22028.0,3571,0.5152,True,True
8766,2021-09-27,Anson,22028.0,3616,0.5152,True,True
8866,2021-09-28,Anson,22028.0,3619,0.5152,True,True
8966,2021-09-29,Anson,22028.0,3630,0.5152,True,True
9066,2021-09-30,Anson,22028.0,3636,0.5152,True,True
9166,2021-10-01,Anson,22028.0,3643,0.5152,True,True
9266,2021-10-02,Anson,22028.0,3643,0.5152,True,True
9366,2021-10-03,Anson,22028.0,3643,0.5152,True,True
9466,2021-10-04,Anson,22028.0,3688,0.5152,True,True
9566,2021-10-05,Anson,22028.0,3690,0.5152,True,True
9666,2021-10-06,Anson,22028.0,3703,0.5152,True,True
9766,2021-10-07,Anson,22028.0,3711,0.5152,True,True
9866,2021-10-08,Anson,22028.0,3720,0.5152,True,True
9966,2021-10-09,Anson,22028.0,3720,0.5152,True,True
10066,2021-10-10,Anson,22028.0,3720,0.5152,True,True
10166,2021-10-11,Anson,22028.0,3751,0.5152,True,True
10266,2021-10-12,Anson,22028.0,3758,0.5152,True,True
10366,2021-10-13,Anson,22028.0,3765,0.5152,True,True
10466,2021-10-14,Anson,22028.0,3769,0.5152,True,True
10566,2021-10-15,Anson,22028.0,3781,0.5152,True,True
10666,2021-10-16,Anson,22028.0,3781,0.5152,True,True
10766,2021-10-17,Anson,22028.0,3781,0.5152,True,True
10866,2021-10-18,Anson,22028.0,3798,0.5152,True,True
10966,2021-10-19,Anson,22028.0,3797,0.5152,True,True
11066,2021-10-20,Anson,22028.0,3798,0.5152,True,True
11166,2021-10-21,Anson,22028.0,3799,0.5152,True,True
11266,2021-10-22,Anson,22028.0,3807,0.5152,True,True
11366,2021-10-23,Anson,22028.0,3807,0.5152,True,True
11466,2021-10-24,Anson,22028.0,3807,0.5152,True,True
11566,2021-10-25,Anson,22028.0,3820,0.5152,True,True
11666,2021-10-26,Anson,22028.0,3824,0.5152,True,True
11766,2021-10-27,Anson,22028.0,3825,0.5152,True,True
11866,2021-10-28,Anson,22028.0,3848,0.5152,True,True
11966,2021-10-29,Anson,22028.0,3856,0.5152,True,True
12066,2021-10-30,Anson,22028.0,3856,0.5152,True,True
12166,2021-10-31,Anson,22028.0,3856,0.5152,True,True
12266,2021-11-01,Anson,22028.0,3872,0.5152,True,True
12366,2021-11-02,Anson,22028.0,3877,0.5152,True,True
12466,2021-11-03,Anson,22028.0,3887,0.5152,True,True
12566,2021-11-04,Anson,22028.0,3901,0.5152,True,True
12666,2021-11-05,Anson,22028.0,3918,0.5152,True,True
12766,2021-11-06,Anson,22028.0,3918,0.5152,True,True
12866,2021-11-07,Anson,22028.0,3918,0.5152,True,True
12966,2021-11-08,Anson,22028.0,3933,0.5152,True,True
13066,2021-11-09,Anson,22028.0,3933,0.5152,True,True
13166,2021-11-10,Anson,22028.0,3941,0.5152,True,True
13266,2021-11-11,Anson,22028.0,3941,0.5152,True,True
13366,2021-11-12,Anson,22028.0,3963,0.5152,True,True
13466,2021-11-13,Anson,22028.0,3963,0.5152,True,True
13566,2021-11-14,Anson,22028.0,3963,0.5152,True,True
13666,2021-11-15,Anson,22028.0,3983,0.5152,True,True
13766,2021-11-16,Anson,22028.0,3984,0.5152,True,True
13866,2021-11-17,Anson,22028.0,3985,0.5152,True,True
13966,2021-11-18,Anson,22028.0,3989,0.5152,True,True
14066,2021-11-19,Anson,22028.0,3990,0.5152,True,
14166,2021-11-20,Anson,22028.0,3990,0.5152,True,
14266,2021-11-21,Anson,22028.0,3990,0.5152,True,
14366,2021-11-22,Anson,22028.0,4005,0.5152,True,
14466,2021-11-23,Anson,22028.0,4010,0.5152,True,
14566,2021-11-24,Anson,22028.0,4016,0.5152,True,
14666,2021-11-25,Anson,22028.0,4016,0.5152,True,
14766,2021-11-26,Anson,22028.0,4016,0.5152,True,
14866,2021-11-27,Anson,22028.0,4016,0.5152,True,
14966,2021-11-28,Anson,22028.0,4016,0.5152,True,
15066,2021-11-29,Anson,22028.0,4030,0.5152,True,
15166,2021-11-30,Anson,22028.0,4029,0.5152,True,
15266,2021-12-01,Anson,22028.0,4031,0.5152,True,
15365,2021-12-02,Anson,22028.0,4042,0.5152,True,
4,2021-07-01,Ashe,26506.0,2248,0.0806,False,False
104,2021-07-02,Ashe,26506.0,2252,0.0806,False,False
204,2021-07-03,Ashe,26506.0,2252,0.0806,False,False
304,2021-07-04,Ashe,26506.0,2252,0.0806,False,False
404,2021-07-05,Ashe,26506.0,2252,0.0806,False,False
504,2021-07-06,Ashe,26506.0,2253,0.0806,False,False
604,2021-07-07,Ashe,26506.0,2253,0.0806,False,False
704,2021-07-08,Ashe,26506.0,2253,0.0806,False,False
795,2021-07-09,Ashe,26506.0,2255,0.0806,False,False
890,2021-07-10,Ashe,26506.0,2255,0.0806,False,False
985,2021-07-11,Ashe,26506.0,2255,0.0806,False,False
1080,2021-07-12,Ashe,26506.0,2258,0.0806,False,True
1175,2021-07-13,Ashe,26506.0,2260,0.0806,False,True
1272,2021-07-14,Ashe,26506.0,2261,0.0806,False,True
1370,2021-07-15,Ashe,26506.0,2261,0.0806,False,True
1469,2021-07-16,Ashe,26506.0,2262,0.0806,False,True
1569,2021-07-17,Ashe,26506.0,2262,0.0806,False,True
1669,2021-07-18,Ashe,26506.0,2262,0.0806,False,True
1769,2021-07-19,Ashe,26506.0,2264,0.0806,False,True
1868,2021-07-20,Ashe,26506.0,2265,0.0806,False,True
1967,2021-07-21,Ashe,26506.0,2266,0.0806,False,True
2067,2021-07-22,Ashe,26506.0,2271,0.0806,False,True
2167,2021-07-23,Ashe,26506.0,2274,0.0806,False,True
2267,2021-07-24,Ashe,26506.0,2274,0.0806,False,True
2367,2021-07-25,Ashe,26506.0,2274,0.0806,False,True
2467,2021-07-26,Ashe,26506.0,2293,0.0806,True,True
2567,2021-07-27,Ashe,26506.0,2295,0.0806,True,True
2667,2021-07-28,Ashe,26506.0,2298,0.0806,True,True
2767,2021-07-29,Ashe,26506.0,2305,0.0806,True,True
2867,2021-07-30,Ashe,26506.0,2309,0.0806,True,True
2967,2021-07-31,Ashe,26506.0,2309,0.0806,True,True
3067,2021-08-01,Ashe,26506.0,2309,0.0806,True,True
3167,2021-08-02,Ashe,26506.0,2337,0.0806,True,True
3267,2021-08-03,Ashe,26506.0,2340,0.0806,True,True
3367,2021-08-04,Ashe,26506.0,2343,0.0806,True,True
3467,2021-08-05,Ashe,26506.0,2350,0.0806,True,True
3567,2021-08-06,Ashe,26506.0,2356,0.0806,True,True
3667,2021-08-07,Ashe,26506.0,2356,0.0806,True,True
3767,2021-08-08,Ashe,26506.0,2356,0.0806,True,True
3867,2021-08-09,Ashe,26506.0,2389,0.0806,True,True
3967,2021-08-10,Ashe,26506.0,2394,0.0806,True,True
4067,2021-08-11,Ashe,26506.0,2396,0.0806,True,True
4167,2021-08-12,Ashe,26506.0,2405,0.0806,True,True
4267,2021-08-13,Ashe,26506.0,2426,0.0806,True,True
4367,2021-08-14,Ashe,26506.0,2426,0.0806,True,True
4467,2021-08-15,Ashe,26506.0,2426,0.0806,True,True
4567,2021-08-16,Ashe,26506.0,2456,0.0806,True,True
4667,2021-08-17,Ashe,26506.0,2474,0.0806,True,True
4767,2021-08-18,Ashe,26506.0,2477,0.0806,True,True
4867,2021-08-19,Ashe,26506.0,2489,0.0806,True,True
4967,2021-08-20,Ashe,26506.0,2510,0.0806,True,True
5067,2021-08-21,Ashe,26506.0,2510,0.0806,True,True
5167,2021-08-22,Ashe,26506.0,2510,0.0806,True,True
5267,2021-08-23,Ashe,26506.0,2555,0.0806,True,True
5367,2021-08-24,Ashe,26506.0,2566,0.0806,True,True
5467,2021-08-25,Ashe,26506.0,2571,0.0806,True,True
5567,2021-08-26,Ashe,26506.0,2580,0.0806,True,True
5667,2021-08-27,Ashe,26506.0,2619,0.0806,True,True
5767,2021-08-28,Ashe,26506.0,2619,0.0806,True,True
5867,2021-08-29,Ashe,26506.0,2619,0.0806,True,True
5967,2021-08-30,Ashe,26506.0,2681,0.0806,True,True
6067,2021-08-31,Ashe,26506.0,2697,0.0806,True,True
6167,2021-09-01,Ashe,26506.0,2720,0.0806,True,True
6267,2021-09-02,Ashe,26506.0,2753,0.0806,True,True
6367,2021-09-03,Ashe,26506.0,2778,0.0806,True,True
6467,2021-09-04,Ashe,26506.0,2778,0.0806,True,True
6567,2021-09-05,Ashe,26506.0,2778,0.0806,True,True
6667,2021-09-06,Ashe,26506.0,2778,0.0806,True,True
6767,2021-09-07,Ashe,26506.0,2858,0.0806,True,True
6867,2021-09-08,Ashe,26506.0,2871,0.0806,True,True
6967,2021-09-09,Ashe,26506.0,2881,0.0806,True,True
7067,2021-09-10,Ashe,26506.0,2891,0.0806,True,True
7167,2021-09-11,Ashe,26506.0,2891,0.0806,True,True
7267,2021-09-12,Ashe,26506.0,2891,0.0806,True,True
7367,2021-09-13,Ashe,26506.0,2967,0.0806,True,True
7467,2021-09-14,Ashe,26506.0,2980,0.0806,True,True
7567,2021-09-15,Ashe,26506.0,2990,0.0806,True,True
7667,2021-09-16,Ashe,26506.0,2995,0.0806,True,True
7767,2021-09-17,Ashe,26506.0,3041,0.0806,True,True
7867,2021-09-18,Ashe,26506.0,3041,0.0806,True,True
7967,2021-09-19,Ashe,26506.0,3041,0.0806,True,True
8067,2021-09-20,Ashe,26506.0,3081,0.0806,True,True
8167,2021-09-21,Ashe,26506.0,3090,0.0806,True,True
8267,2021-09-22,Ashe,26506.0,3100,0.0806,True,True
8367,2021-09-23,Ashe,26506.0,3129,0.0806,True,True
8467,2021-09-24,Ashe,26506.0,3148,0.0806,True,True
8567,2021-09-25,Ashe,26506.0,3148,0.0806,True,True
8667,2021-09-26,Ashe,26506.0,3148,0.0806,True,True
8767,2021-09-27,Ashe,26506.0,3185,0.0806,True,True
8867,2021-09-28,Ashe,26506.0,3190,0.0806,True,True
8967,2021-09-29,Ashe,26506.0,3204,0.0806,True,True
9067,2021-09-30,Ashe,26506.0,3215,0.0806,True,True
9167,2021-10-01,Ashe,26506.0,3233,0.0806,True,True
9267,2021-10-02,Ashe,26506.0,3233,0.0806,True,True
9367,2021-10-03,Ashe,26506.0,3233,0.0806,True,True
9467,2021-10-04,Ashe,26506.0,3276,0.0806,True,True
9567,2021-10-05,Ashe,26506.0,3294,0.0806,True,True
9667,2021-10-06,Ashe,26506.0,3305,0.0806,True,True
9767,2021-10-07,Ashe,26506.0,3317,0.0806,True,True
9867,2021-10-08,Ashe,26506.0,3328,0.0806,True,True
9967,2021-10-09,Ashe,26506.0,3328,0.0806,True,True
10067,2021-10-10,Ashe,26506.0,3328,0.0806,True,True
10167,2021-10-11,Ashe,26506.0,3350,0.0806,True,True
10267,2021-10-12,Ashe,26506.0,3354,0.0806,True,True
10367,2021-10-13,Ashe,26506.0,3357,0.0806,True,True
10467,2021-10-14,Ashe,26506.0,3372,0.0806,True,True
10567,2021-10-15,Ashe,26506.0,3381,0.0806,True,True
10667,2021-10-16,Ashe,26506.0,3381,0.0806,True,True
10767,2021-10-17,Ashe,26506.0,3381,0.0806,True,True
10867,2021-10-18,Ashe,26506.0,3403,0.0806,True,True
10967,2021-10-19,Ashe,26506.0,3407,0.0806,True,True
11067,2021-10-20,Ashe,26506.0,3409,0.0806,True,True
11167,2021-10-21,Ashe,26506.0,3415,0.0806,True,True
11267,2021-10-22,Ashe,26506.0,3420,0.0806,True,True
11367,2021-10-23,Ashe,26506.0,3420,0.0806,True,True
11467,2021-10-24,Ashe,26506.0,3420,0.0806,True,True
11567,2021-10-25,Ashe,26506.0,3430,0.0806,True,True
11667,2021-10-26,Ashe,26506.0,3430,0.0806,True,True
11767,2021-10-27,Ashe,26506.0,3434,0.0806,True,True
11867,2021-10-28,Ashe,26506.0,3441,0.0806,True,True
11967,2021-10-29,Ashe,26506.0,3443,0.0806,True,True
12067,2021-10-30,Ashe,26506.0,3443,0.0806,True,True
12167,2021-10-31,Ashe,26506.0,3443,0.0806,True,True
12267,2021-11-01,Ashe,26506.0,3448,0.0806,True,True
12367,2021-11-02,Ashe,26506.0,3450,0.0806,True,True
12467,2021-11-03,Ashe,26506.0,3453,0.0806,True,True
12567,2021-11-04,Ashe,26506.0,3459,0.0806,True,True
12667,2021-11-05,Ashe,26506.0,3465,0.0806,True,True
12767,2021-11-06,Ashe,26506.0,3465,0.0806,True,True
12867,2021-11-07,Ashe,26506.0,3465,0.0806,True,True
12967,2021-11-08,Ashe,26506.0,3480,0.0806,True,True
13067,2021-11-09,Ashe,26506.0,3482,0.0806,True,True
13167,2021-11-10,Ashe,26506.0,3491,0.0806,True,True
13267,2021-11-11,Ashe,26506.0,3491,0.0806,True,True
13367,2021-11-12,Ashe,26506.0,3498,0.0806,True,True
13467,2021-11-13,Ashe,26506.0,3498,0.0806,True,True
13567,2021-11-14,Ashe,26506.0,3498,0.0806,True,True
13667,2021-11-15,Ashe,26506.0,3509,0.0806,True,True
13767,2021-11-16,Ashe,26506.0,3512,0.0806,True,True
13867,2021-11-17,Ashe,26506.0,3520,0.0806,True,True
13967,2021-11-18,Ashe,26506.0,3527,0.0806,True,True
14067,2021-11-19,Ashe,26506.0,3534,0.0806,True,
14167,2021-11-20,Ashe,26506.0,3534,0.0806,True,
14267,2021-11-21,Ashe,26506.0,3534,0.0806,True,
14367,2021-11-22,Ashe,26506.0,3556,0.0806,True,
14467,2021-11-23,Ashe,26506.0,3562,0.0806,True,
14567,2021-11-24,Ashe,26506.0,3575,0.0806,True,
14667,2021-11-25,Ashe,26506.0,3575,0.0806,True,
14767,2021-11-26,Ashe,26506.0,3575,0.0806,True,
14867,2021-11-27,Ashe,26506.0,3575,0.0806,True,
14967,2021-11-28,Ashe,26506.0,3575,0.0806,True,
15067,2021-11-29,Ashe,26506.0,3601,0.0806,True,
15167,2021-11-30,Ashe,26506.0,3614,0.0806,True,
15267,2021-12-01,Ashe,26506.0,3625,0.0806,True,
15366,2021-12-02,Ashe,26506.0,3643,0.0806,True,
5,2021-07-01,Avery,17347.0,2164,0.1157,False,False
105,2021-07-02,Avery,17347.0,2164,0.1157,False,False
205,2021-07-03,Avery,17347.0,2164,0.1157,False,False
305,2021-07-04,Avery,17347.0,2164,0.1157,False,False
405,2021-07-05,Avery,17347.0,2164,0.1157,False,False
505,2021-07-06,Avery,17347.0,2165,0.1157,False,False
605,2021-07-07,Avery,17347.0,2165,0.1157,False,False
705,2021-07-08,Avery,17347.0,2166,0.1157,False,True
796,2021-07-09,Avery,17347.0,2166,0.1157,False,True
891,2021-07-10,Avery,17347.0,2166,0.1157,False,True
986,2021-07-11,Avery,17347.0,2166,0.1157,False,True
1081,2021-07-12,Avery,17347.0,2166,0.1157,False,True
1176,2021-07-13,Avery,17347.0,2166,0.1157,False,True
1273,2021-07-14,Avery,17347.0,2167,0.1157,False,True
1371,2021-07-15,Avery,17347.0,2167,0.1157,False,True
1470,2021-07-16,Avery,17347.0,2167,0.1157,False,True
1570,2021-07-17,Avery,17347.0,2167,0.1157,False,True
1670,2021-07-18,Avery,17347.0,2167,0.1157,False,True
1770,2021-07-19,Avery,17347.0,2172,0.1157,False,True
1869,2021-07-20,Avery,17347.0,2172,0.1157,False,True
1968,2021-07-21,Avery,17347.0,2175,0.1157,False,True
2068,2021-07-22,Avery,17347.0,2177,0.1157,True,False
2168,2021-07-23,Avery,17347.0,2179,0.1157,True,True
2268,2021-07-24,Avery,17347.0,2179,0.1157,True,True
2368,2021-07-25,Avery,17347.0,2179,0.1157,True,True
2468,2021-07-26,Avery,17347.0,2181,0.1157,True,True
2568,2021-07-27,Avery,17347.0,2185,0.1157,True,True
2668,2021-07-28,Avery,17347.0,2184,0.1157,True,True
2768,2021-07-29,Avery,17347.0,2192,0.1157,True,True
2868,2021-07-30,Avery,17347.0,2195,0.1157,True,True
2968,2021-07-31,Avery,17347.0,2195,0.1157,True,True
3068,2021-08-01,Avery,17347.0,2195,0.1157,True,True
3168,2021-08-02,Avery,17347.0,2196,0.1157,True,True
3268,2021-08-03,Avery,17347.0,2197,0.1157,True,True
3368,2021-08-04,Avery,17347.0,2197,0.1157,True,True
3468,2021-08-05,Avery,17347.0,2198,0.1157,False,True
3568,2021-08-06,Avery,17347.0,2209,0.1157,True,True
3668,2021-08-07,Avery,17347.0,2209,0.1157,True,True
3768,2021-08-08,Avery,17347.0,2209,0.1157,True,True
3868,2021-08-09,Avery,17347.0,2214,0.1157,True,True
3968,2021-08-10,Avery,17347.0,2219,0.1157,True,True
4068,2021-08-11,Avery,17347.0,2219,0.1157,True,True
4168,2021-08-12,Avery,17347.0,2222,0.1157,True,True
4268,2021-08-13,Avery,17347.0,2226,0.1157,True,True
4368,2021-08-14,Avery,17347.0,2226,0.1157,True,True
4468,2021-08-15,Avery,17347.0,2226,0.1157,True,True
4568,2021-08-16,Avery,17347.0,2238,0.1157,True,True
4668,2021-08-17,Avery,17347.0,2242,0.1157,True,True
4768,2021-08-18,Avery,17347.0,2248,0.1157,True,True
4868,2021-08-19,Avery,17347.0,2253,0.1157,True,True
4968,2021-08-20,Avery,17347.0,2257,0.1157,True,True
5068,2021-08-21,Avery,17347.0,2257,0.1157,True,True
