,county,Population,cases,Minority_pct,Hotspot
9411,Iredell,192986.0,27466,0.2535,True
9412,Jackson,41919.0,5267,0.2246,True
9413,Johnston,224833.0,30947,0.3406,True
9414,Jones,9076.0,1255,0.3603,True
9415,Lee,64360.0,9001,0.393,True
9416,Lenoir,54323.0,9101,0.5081,True
9417,Lincoln,88742.0,14166,0.1624,True
9418,Macon,37041.0,4654,0.1328,True
9419,Madison,21146.0,2588,0.0859,True
9420,Martin,21503.0,3443,0.4724,True
9421,McDowell,44151.0,8099,0.1396,True
9422,Mecklenburg,1128426.0,150845,0.5333,True
9423,Mitchell,14783.0,1891,0.0832,True
9424,Montgomery,25485.0,4318,0.3431,True
9425,Moore,102966.0,13002,0.2278,True
9426,Nash,96101.0,14700,0.5011,True
9427,New Hanover,230423.0,27590,0.2431,True
9428,Northampton,16953.0,2484,0.6042,True
9429,Onslow,207928.0,26559,0.33,True
9430,Orange,148331.0,11229,0.3336,True
9431,Pamlico,12215.0,1607,0.2493,True
9432,Pasquotank,40966.0,4677,0.4572,True
9433,Pender,62250.0,8492,0.2475,True
9434,Perquimans,13049.0,1436,0.2763,True
9435,Person,39048.0,4881,0.3464,True
9436,Pitt,173536.0,28410,0.4785,True
9437,Polk,19461.0,2205,0.1239,True
9438,Randolph,143325.0,20452,0.2269,True
9439,Richmond,43006.0,6846,0.4419,True
9440,Robeson,115899.0,24262,0.7422,True
9441,Rockingham,90457.0,11138,0.2817,True
9442,Rowan,148565.0,25192,0.3008,True
9443,Rutherford,63870.0,10666,0.1806,True
9444,Sampson,58371.0,10730,0.4706,True
9445,Scotland,33662.0,5479,0.5786,True
9446,Stanly,62143.0,11041,0.2137,True
9447,Stokes,44422.0,5790,0.1023,True
9448,Surry,70573.0,11558,0.1689,True
9449,Swain,14046.0,1836,0.3881,True
9450,Transylvania,32825.0,3699,0.1221,True
9451,Tyrrell,3315.0,516,0.4136,True
9452,Union,244960.0,34540,0.3051,True
9453,Vance,41665.0,6330,0.6082,True
9454,Wake,1154170.0,125335,0.4122,True
9455,Warren,18621.0,2255,0.6109,True
9456,Washington,10708.0,1497,0.5457,True
9457,Watauga,54804.0,6295,0.1546,True
9458,Wayne,115895.0,15174,0.4677,True
9459,Wilkes,65151.0,10159,0.1344,True
9460,Wilson,79078.0,12653,0.526,True
9461,Yadkin,36925.0,5692,0.1712,True
9462,Yancey,18320.0,2661,0.0868,True
9463,Alamance,175029.0,25238,0.3825,True
9464,Alexander,36172.0,6166,0.1416,True
9465,Alleghany,11057.0,1552,0.1234,True
9466,Anson,22028.0,3688,0.5152,True
9467,Ashe,26506.0,3276,0.0806,True
9468,Avery,17347.0,2604,0.1157,True
9469,Beaufort,44150.0,6746,0.3322,True
9470,Bertie,17302.0,2373,0.6465,True
9471,Bladen,29171.0,5319,0.4561,True
9472,Brunswick,144821.0,15497,0.1784,True
9473,Buncombe,271638.0,26344,0.1877,True
9474,Burke,88398.0,15044,0.2044,True
9475,Cabarrus,232873.0,31546,0.3899,True
9476,Caldwell,81319.0,12721,0.1462,True
9477,Camden,10537.0,1046,0.1973,True
9478,Carteret,69039.0,7907,0.1393,True
9479,Caswell,22400.0,3056,0.374,True
9480,Catawba,162841.0,27156,0.2594,True
9481,Chatham,77095.0,6497,0.2865,True
9482,Cherokee,28738.0,4504,0.1089,True
9483,Chowan,13646.0,2204,0.3908,True
9484,Clay,11238.0,1552,0.0847,True
9485,Cleveland,99332.0,17464,0.2858,True
9486,Columbus,49795.0,9777,0.3999,True
9487,Craven,102568.0,13702,0.3377,True
9488,Cumberland,341793.0,42750,0.576,True
9489,Currituck,29385.0,2559,0.1502,True
9490,Dare,37817.0,3591,0.1215,True
9491,Davidson,171752.0,24767,0.2191,True
9492,Davie,43127.0,6046,0.1726,True
9493,Duplin,48249.0,9529,0.4646,True
9494,Durham,331347.0,33855,0.5714,True
9495,Edgecombe,48604.0,7634,0.6394,True
9496,Forsyth,387703.0,49470,0.4384,True
9497,Franklin,70655.0,9393,0.366,True
9498,Gaston,233387.0,38176,0.3121,True
9499,Gates,10324.0,1003,0.3546,True
9500,Graham,7935.0,1272,0.1391,True
9501,Granville,60720.0,7599,0.4331,True
9502,Greene,19978.0,3192,0.5114,True
9503,Guilford,545484.0,64621,0.5133,True
9504,Halifax,47859.0,7512,0.603,True
9505,Harnett,134986.0,17534,0.3871,True
9506,Haywood,62831.0,6988,0.091,True
9507,Henderson,117429.0,14470,0.1903,True
9508,Hertford,20374.0,2683,0.6463,True
9509,Hoke,53783.0,6865,0.5962,True
9510,Hyde,4595.0,811,0.3559,True
9511,Iredell,192986.0,27661,0.2535,True
9512,Jackson,41919.0,5323,0.2246,True
9513,Johnston,224833.0,31158,0.3406,True
9514,Jones,9076.0,1268,0.3603,True
9515,Lee,64360.0,9055,0.393,True
9516,Lenoir,54323.0,9173,0.5081,True
9517,Lincoln,88742.0,14313,0.1624,True
9518,Macon,37041.0,4714,0.1328,True
9519,Madison,21146.0,2627,0.0859,True
9520,Martin,21503.0,3474,0.4724,True
9521,McDowell,44151.0,8200,0.1396,True
9522,Mecklenburg,1128426.0,151771,0.5333,True
9523,Mitchell,14783.0,1911,0.0832,True
9524,Montgomery,25485.0,4348,0.3431,True
9525,Moore,102966.0,13071,0.2278,True
9526,Nash,96101.0,14824,0.5011,True
9527,New Hanover,230423.0,27794,0.2431,True
9528,Northampton,16953.0,2504,0.6042,True
9529,Onslow,207928.0,26873,0.33,True
9530,Orange,148331.0,11329,0.3336,True
9531,Pamlico,12215.0,1630,0.2493,True
9532,Pasquotank,40966.0,4737,0.4572,True
9533,Pender,62250.0,8538,0.2475,True
9534,Perquimans,13049.0,1449,0.2763,True
9535,Person,39048.0,4933,0.3464,True
9536,Pitt,173536.0,28599,0.4785,True
9537,Polk,19461.0,2221,0.1239,True
9538,Randolph,143325.0,20647,0.2269,True
9539,Richmond,43006.0,6887,0.4419,True
9540,Robeson,115899.0,24361,0.7422,True
9541,Rockingham,90457.0,11252,0.2817,True
9542,Rowan,148565.0,25373,0.3008,True
9543,Rutherford,63870.0,10846,0.1806,True
9544,Sampson,58371.0,10807,0.4706,True
9545,Scotland,33662.0,5517,0.5786,True
9546,Stanly,62143.0,11141,0.2137,True
9547,Stokes,44422.0,5853,0.1023,True
9548,Surry,70573.0,11671,0.1689,True
9549,Swain,14046.0,1854,0.3881,True
9550,Transylvania,32825.0,3736,0.1221,True
9551,Tyrrell,3315.0,525,0.4136,True
9552,Union,244960.0,34784,0.3051,True
9553,Vance,41665.0,6392,0.6082,True
9554,Wake,1154170.0,126043,0.4122,True
9555,Warren,18621.0,2272,0.6109,True
9556,Washington,10708.0,1519,0.5457,True
9557,Watauga,54804.0,6308,0.1546,True
9558,Wayne,115895.0,15290,0.4677,True
9559,Wilkes,65151.0,10212,0.1344,True
9560,Wilson,79078.0,12724,0.526,True
9561,Yadkin,36925.0,5736,0.1712,True
9562,Yancey,18320.0,2687,0.0868,True
9563,Alamance,175029.0,25288,0.3825,True
9564,Alexander,36172.0,6177,0.1416,True
9565,Alleghany,11057.0,1556,0.1234,True
9566,Anson,22028.0,3690,0.5152,True
9567,Ashe,26506.0,3294,0.0806,True
9568,Avery,17347.0,2607,0.1157,True
9569,Beaufort,44150.0,6755,0.3322,True
9570,Bertie,17302.0,2376,0.6465,True
9571,Bladen,29171.0,5333,0.4561,True
9572,Brunswick,144821.0,15532,0.1784,True
9573,Buncombe,271638.0,26417,0.1877,True
9574,Burke,88398.0,15083,0.2044,True
9575,Cabarrus,232873.0,31603,0.3899,True
9576,Caldwell,81319.0,12740,0.1462,True
9577,Camden,10537.0,1049,0.1973,True
9578,Carteret,69039.0,7936,0.1393,True
9579,Caswell,22400.0,3061,0.374,True
9580,Catawba,162841.0,27210,0.2594,True
9581,Chatham,77095.0,6510,0.2865,True
9582,Cherokee,28738.0,4511,0.1089,True
9583,Chowan,13646.0,2204,0.3908,True
9584,Clay,11238.0,1560,0.0847,True
9585,Cleveland,99332.0,17518,0.2858,True
9586,Columbus,49795.0,9778,0.3999,True
9587,Craven,102568.0,13733,0.3377,True
9588,Cumberland,341793.0,42867,0.576,True
9589,Currituck,29385.0,2562,0.1502,True
9590,Dare,37817.0,3593,0.1215,True
9591,Davidson,171752.0,24808,0.2191,True
9592,Davie,43127.0,6063,0.1726,True
9593,Duplin,48249.0,9540,0.4646,True
9594,Durham,331347.0,33855,0.5714,True
9595,Edgecombe,48604.0,7646,0.6394,True
9596,Forsyth,387703.0,49557,0.4384,True
9597,Franklin,70655.0,9418,0.366,True
9598,Gaston,233387.0,38259,0.3121,True
9599,Gates,10324.0,1003,0.3546,True
9600,Graham,7935.0,1279,0.1391,True
9601,Granville,60720.0,7618,0.4331,True
9602,Greene,19978.0,3196,0.5114,True
9603,Guilford,545484.0,64746,0.5133,True
9604,Halifax,47859.0,7527,0.603,True
9605,Harnett,134986.0,17572,0.3871,True
9606,Haywood,62831.0,7015,0.091,True
9607,Henderson,117429.0,14507,0.1903,True
9608,Hertford,20374.0,2686,0.6463,True
9609,Hoke,53783.0,6881,0.5962,True
9610,Hyde,4595.0,811,0.3559,True
9611,Iredell,192986.0,27713,0.2535,True
9612,Jackson,41919.0,5352,0.2246,True
9613,Johnston,224833.0,31218,0.3406,True
9614,Jones,9076.0,1268,0.3603,True
9615,Lee,64360.0,9087,0.393,True
9616,Lenoir,54323.0,9188,0.5081,True
9617,Lincoln,88742.0,14333,0.1624,True
9618,Macon,37041.0,4721,0.1328,True
9619,Madison,21146.0,2628,0.0859,True
9620,Martin,21503.0,3478,0.4724,True
9621,McDowell,44151.0,8218,0.1396,True
9622,Mecklenburg,1128426.0,152121,0.5333,True
9623,Mitchell,14783.0,1916,0.0832,True
9624,Montgomery,25485.0,4353,0.3431,True
9625,Moore,102966.0,13120,0.2278,True
9626,Nash,96101.0,14857,0.5011,True
9627,New Hanover,230423.0,27827,0.2431,True
9628,Northampton,16953.0,2507,0.6042,True
9629,Onslow,207928.0,26921,0.33,True
9630,Orange,148331.0,11345,0.3336,True
9631,Pamlico,12215.0,1629,0.2493,True
9632,Pasquotank,40966.0,4752,0.4572,True
9633,Pender,62250.0,8550,0.2475,True
9634,Perquimans,13049.0,1454,0.2763,True
9635,Person,39048.0,4940,0.3464,True
9636,Pitt,173536.0,28620,0.4785,True
9637,Polk,19461.0,2225,0.1239,True
9638,Randolph,143325.0,20703,0.2269,True
9639,Richmond,43006.0,6901,0.4419,True
9640,Robeson,115899.0,24385,0.7422,True
9641,Rockingham,90457.0,11279,0.2817,True
9642,Rowan,148565.0,25404,0.3008,True
9643,Rutherford,63870.0,10863,0.1806,True
9644,Sampson,58371.0,10817,0.4706,True
9645,Scotland,33662.0,5527,0.5786,True
9646,Stanly,62143.0,11163,0.2137,True
9647,Stokes,44422.0,5872,0.1023,True
9648,Surry,70573.0,11703,0.1689,True
9649,Swain,14046.0,1875,0.3881,True
9650,Transylvania,32825.0,3740,0.1221,True
9651,Tyrrell,3315.0,525,0.4136,True
9652,Union,244960.0,34852,0.3051,True
9653,Vance,41665.0,6399,0.6082,True
9654,Wake,1154170.0,126153,0.4122,True
9655,Warren,18621.0,2274,0.6109,True
9656,Washington,10708.0,1521,0.5457,True
9657,Watauga,54804.0,6325,0.1546,True
9658,Wayne,115895.0,15309,0.4677,True
9659,Wilkes,65151.0,10226,0.1344,True
9660,Wilson,79078.0,12752,0.526,True
9661,Yadkin,36925.0,5750,0.1712,True
9662,Yancey,18320.0,2692,0.0868,True
9663,Alamance,175029.0,25346,0.3825,True
9664,Alexander,36172.0,6190,0.1416,True
9665,Alleghany,11057.0,1564,0.1234,True
9666,Anson,22028.0,3703,0.5152,True
9667,Ashe,26506.0,3305,0.0806,True
9668,Avery,17347.0,2609,0.1157,True
9669,Beaufort,44150.0,6765,0.3322,True
9670,Bertie,17302.0,2382,0.6465,True
9671,Bladen,29171.0,5339,0.4561,True
9672,Brunswick,144821.0,15587,0.1784,True
9673,Buncombe,271638.0,26512,0.1877,True
9674,Burke,88398.0,15139,0.2044,True
9675,Cabarrus,232873.0,31678,0.3899,True
9676,Caldwell,81319.0,12776,0.1462,True
9677,Camden,10537.0,1060,0.1973,True
9678,Carteret,69039.0,7964,0.1393,True
9679,Caswell,22400.0,3070,0.374,True
9680,Catawba,162841.0,27280,0.2594,True
9681,Chatham,77095.0,6526,0.2865,True
9682,Cherokee,28738.0,4520,0.1089,True
9683,Chowan,13646.0,2205,0.3908,True
9684,Clay,11238.0,1580,0.0847,True
9685,Cleveland,99332.0,17566,0.2858,True
9686,Columbus,49795.0,9794,0.3999,True
9687,Craven,102568.0,13772,0.3377,True
9688,Cumberland,341793.0,43017,0.576,True
9689,Currituck,29385.0,2575,0.1502,True
9690,Dare,37817.0,3598,0.1215,True
9691,Davidson,171752.0,24883,0.2191,True
9692,Davie,43127.0,6088,0.1726,True
9693,Duplin,48249.0,9569,0.4646,True
9694,Durham,331347.0,33914,0.5714,True
9695,Edgecombe,48604.0,7660,0.6394,True
9696,Forsyth,387703.0,49690,0.4384,True
9697,Franklin,70655.0,9438,0.366,True
9698,Gaston,233387.0,38383,0.3121,True
9699,Gates,10324.0,1013,0.3546,True
9700,Graham,7935.0,1282,0.1391,True
9701,Granville,60720.0,7639,0.4331,True
9702,Greene,19978.0,3200,0.5114,True
9703,Guilford,545484.0,64984,0.5133,True
9704,Halifax,47859.0,7537,0.603,True
9705,Harnett,134986.0,17618,0.3871,True
9706,Haywood,62831.0,7036,0.091,True
9707,Henderson,117429.0,14552,0.1903,True
9708,Hertford,20374.0,2693,0.6463,True
9709,Hoke,53783.0,6898,0.5962,True
9710,Hyde,4595.0,812,0.3559,True
9711,Iredell,192986.0,27779,0.2535,True
9712,Jackson,41919.0,5368,0.2246,True
9713,Johnston,224833.0,31301,0.3406,True
9714,Jones,9076.0,1278,0.3603,True
9715,Lee,64360.0,9110,0.393,True
9716,Lenoir,54323.0,9206,0.5081,True
9717,Lincoln,88742.0,14356,0.1624,True
9718,Macon,37041.0,4727,0.1328,True
9719,Madison,21146.0,2636,0.0859,True
9720,Martin,21503.0,3487,0.4724,True
9721,McDowell,44151.0,8244,0.1396,True
9722,Mecklenburg,1128426.0,152437,0.5333,True
9723,Mitchell,14783.0,1921,0.0832,True
9724,Montgomery,25485.0,4365,0.3431,True
9725,Moore,102966.0,13138,0.2278,True
9726,Nash,96101.0,14881,0.5011,True
9727,New Hanover,230423.0,27926,0.2431,True
9728,Northampton,16953.0,2513,0.6042,True
9729,Onslow,207928.0,27051,0.33,True
9730,Orange,148331.0,11374,0.3336,True
9731,Pamlico,12215.0,1639,0.2493,True
9732,Pasquotank,40966.0,4773,0.4572,True
9733,Pender,62250.0,8552,0.2475,True
9734,Perquimans,13049.0,1457,0.2763,True
9735,Person,39048.0,4949,0.3464,True
9736,Pitt,173536.0,28671,0.4785,True
9737,Polk,19461.0,2229,0.1239,True
9738,Randolph,143325.0,20778,0.2269,True
9739,Richmond,43006.0,6914,0.4419,True
9740,Robeson,115899.0,24433,0.7422,True
9741,Rockingham,90457.0,11315,0.2817,True
9742,Rowan,148565.0,25469,0.3008,True
9743,Rutherford,63870.0,10893,0.1806,True
9744,Sampson,58371.0,10857,0.4706,True
9745,Scotland,33662.0,5534,0.5786,True
9746,Stanly,62143.0,11194,0.2137,True
9747,Stokes,44422.0,5884,0.1023,True
9748,Surry,70573.0,11735,0.1689,True
9749,Swain,14046.0,1879,0.3881,True
9750,Transylvania,32825.0,3755,0.1221,True
9751,Tyrrell,3315.0,530,0.4136,True
9752,Union,244960.0,34957,0.3051,True
9753,Vance,41665.0,6422,0.6082,True
9754,Wake,1154170.0,126251,0.4122,True
9755,Warren,18621.0,2277,0.6109,True
9756,Washington,10708.0,1527,0.5457,True
9757,Watauga,54804.0,6346,0.1546,True
9758,Wayne,115895.0,15334,0.4677,True
9759,Wilkes,65151.0,10247,0.1344,True
9760,Wilson,79078.0,12787,0.526,True
9761,Yadkin,36925.0,5761,0.1712,True
9762,Yancey,18320.0,2705,0.0868,True
9763,Alamance,175029.0,25442,0.3825,True
9764,Alexander,36172.0,6205,0.1416,True
9765,Alleghany,11057.0,1568,0.1234,True
9766,Anson,22028.0,3711,0.5152,True
9767,Ashe,26506.0,3317,0.0806,True
9768,Avery,17347.0,2617,0.1157,True
9769,Beaufort,44150.0,6769,0.3322,True
9770,Bertie,17302.0,2381,0.6465,True
9771,Bladen,29171.0,5348,0.4561,True
9772,Brunswick,144821.0,15651,0.1784,True
9773,Buncombe,271638.0,26719,0.1877,True
9774,Burke,88398.0,15172,0.2044,True
9775,Cabarrus,232873.0,31747,0.3899,True
9776,Caldwell,81319.0,12808,0.1462,True
9777,Camden,10537.0,1064,0.1973,True
9778,Carteret,69039.0,7984,0.1393,True
9779,Caswell,22400.0,3083,0.374,True
9780,Catawba,162841.0,27391,0.2594,True
9781,Chatham,77095.0,6541,0.2865,True
9782,Cherokee,28738.0,4532,0.1089,True
9783,Chowan,13646.0,2205,0.3908,True
9784,Clay,11238.0,1588,0.0847,True
9785,Cleveland,99332.0,17619,0.2858,True
9786,Columbus,49795.0,9803,0.3999,True
9787,Craven,102568.0,13816,0.3377,True
9788,Cumberland,341793.0,43172,0.576,True
9789,Currituck,29385.0,2585,0.1502,True
9790,Dare,37817.0,3601,0.1215,True
9791,Davidson,171752.0,24930,0.2191,True
9792,Davie,43127.0,6112,0.1726,True
9793,Duplin,48249.0,9621,0.4646,True
9794,Durham,331347.0,34078,0.5714,True
9795,Edgecombe,48604.0,7676,0.6394,True
9796,Forsyth,387703.0,49851,0.4384,True
9797,Franklin,70655.0,9449,0.366,True
9798,Gaston,233387.0,38491,0.3121,True
9799,Gates,10324.0,1021,0.3546,True
9800,Graham,7935.0,1284,0.1391,True
9801,Granville,60720.0,7666,0.4331,True
9802,Greene,19978.0,3208,0.5114,True
9803,Guilford,545484.0,65233,0.5133,True
9804,Halifax,47859.0,7542,0.603,True
9805,Harnett,134986.0,17661,0.3871,True
9806,Haywood,62831.0,7059,0.091,True
9807,Henderson,117429.0,14598,0.1903,True
9808,Hertford,20374.0,2705,0.6463,True
9809,Hoke,53783.0,6916,0.5962,True
9810,Hyde,4595.0,816,0.3559,True
9811,Iredell,192986.0,27854,0.2535,True
9812,Jackson,41919.0,5396,0.2246,True
9813,Johnston,224833.0,31352,0.3406,True
9814,Jones,9076.0,1280,0.3603,True
9815,Lee,64360.0,9139,0.393,True
9816,Lenoir,54323.0,9233,0.5081,True
9817,Lincoln,88742.0,14398,0.1624,True
9818,Macon,37041.0,4741,0.1328,True
9819,Madison,21146.0,2644,0.0859,True
9820,Martin,21503.0,3497,0.4724,True
9821,McDowell,44151.0,8276,0.1396,True
9822,Mecklenburg,1128426.0,152696,0.5333,True
9823,Mitchell,14783.0,1935,0.0832,True
9824,Montgomery,25485.0,4375,0.3431,True
9825,Moore,102966.0,13190,0.2278,True
9826,Nash,96101.0,14921,0.5011,True
9827,New Hanover,230423.0,27995,0.2431,True
9828,Northampton,16953.0,2512,0.6042,True
9829,Onslow,207928.0,27207,0.33,True
9830,Orange,148331.0,11393,0.3336,True
9831,Pamlico,12215.0,1642,0.2493,True
9832,Pasquotank,40966.0,4791,0.4572,True
9833,Pender,62250.0,8576,0.2475,True
9834,Perquimans,13049.0,1459,0.2763,True
9835,Person,39048.0,4962,0.3464,True
9836,Pitt,173536.0,28694,0.4785,True
9837,Polk,19461.0,2235,0.1239,True
9838,Randolph,143325.0,20846,0.2269,True
9839,Richmond,43006.0,6918,0.4419,True
9840,Robeson,115899.0,24467,0.7422,True
9841,Rockingham,90457.0,11368,0.2817,True
9842,Rowan,148565.0,25516,0.3008,True
9843,Rutherford,63870.0,10921,0.1806,True
9844,Sampson,58371.0,10887,0.4706,True
9845,Scotland,33662.0,5547,0.5786,True
9846,Stanly,62143.0,11229,0.2137,True
9847,Stokes,44422.0,5903,0.1023,True
9848,Surry,70573.0,11776,0.1689,True
9849,Swain,14046.0,1885,0.3881,True
9850,Transylvania,32825.0,3768,0.1221,True
9851,Tyrrell,3315.0,529,0.4136,True
9852,Union,244960.0,35059,0.3051,True
9853,Vance,41665.0,6452,0.6082,True
9854,Wake,1154170.0,126359,0.4122,True
9855,Warren,18621.0,2285,0.6109,True
9856,Washington,10708.0,1532,0.5457,True
9857,Watauga,54804.0,6374,0.1546,True
9858,Wayne,115895.0,15367,0.4677,True
9859,Wilkes,65151.0,10267,0.1344,True
9860,Wilson,79078.0,12826,0.526,True
9861,Yadkin,36925.0,5782,0.1712,True
9862,Yancey,18320.0,2713,0.0868,True
9863,Alamance,175029.0,25524,0.3825,True
9864,Alexander,36172.0,6238,0.1416,True
9865,Alleghany,11057.0,1573,0.1234,True
9866,Anson,22028.0,3720,0.5152,True
9867,Ashe,26506.0,3328,0.0806,True
9868,Avery,17347.0,2638,0.1157,True
9869,Beaufort,44150.0,6786,0.3322,True
9870,Bertie,17302.0,2386,0.6465,True
9871,Bladen,29171.0,5358,0.4561,True
9872,Brunswick,144821.0,15701,0.1784,True
9873,Buncombe,271638.0,26856,0.1877,True
9874,Burke,88398.0,15238,0.2044,True
9875,Cabarrus,232873.0,31851,0.3899,True
9876,Caldwell,81319.0,12849,0.1462,True
9877,Camden,10537.0,1067,0.1973,True
9878,Carteret,69039.0,8017,0.1393,True
9879,Caswell,22400.0,3092,0.374,True
9880,Catawba,162841.0,27487,0.2594,True
9881,Chatham,77095.0,6554,0.2865,True
9882,Cherokee,28738.0,4537,0.1089,True
9883,Chowan,13646.0,2209,0.3908,True
9884,Clay,11238.0,1595,0.0847,True
9885,Cleveland,99332.0,17709,0.2858,True
9886,Columbus,49795.0,9816,0.3999,True
9887,Craven,102568.0,13856,0.3377,True
9888,Cumberland,341793.0,43333,0.576,True
9889,Currituck,29385.0,2596,0.1502,True
9890,Dare,37817.0,3604,0.1215,True
9891,Davidson,171752.0,25006,0.2191,True
9892,Davie,43127.0,6152,0.1726,True
9893,Duplin,48249.0,9649,0.4646,True
9894,Durham,331347.0,34130,0.5714,True
9895,Edgecombe,48604.0,7688,0.6394,True
9896,Forsyth,387703.0,50000,0.4384,True
9897,Franklin,70655.0,9465,0.366,True
9898,Gaston,233387.0,38627,0.3121,True
9899,Gates,10324.0,1025,0.3546,True
9900,Graham,7935.0,1288,0.1391,True
9901,Granville,60720.0,7690,0.4331,True
9902,Greene,19978.0,3217,0.5114,True
9903,Guilford,545484.0,65461,0.5133,True
9904,Halifax,47859.0,7568,0.603,True
9905,Harnett,134986.0,17735,0.3871,True
9906,Haywood,62831.0,7081,0.091,True
9907,Henderson,117429.0,14660,0.1903,True
9908,Hertford,20374.0,2716,0.6463,True
9909,Hoke,53783.0,6933,0.5962,True
9910,Hyde,4595.0,818,0.3559,True
9911,Iredell,192986.0,27929,0.2535,True
9912,Jackson,41919.0,5414,0.2246,True
9913,Johnston,224833.0,31402,0.3406,True
9914,Jones,9076.0,1284,0.3603,True
9915,Lee,64360.0,9164,0.393,True
9916,Lenoir,54323.0,9254,0.5081,True
9917,Lincoln,88742.0,14446,0.1624,True
9918,Macon,37041.0,4760,0.1328,True
9919,Madison,21146.0,2661,0.0859,True
9920,Martin,21503.0,3512,0.4724,True
9921,McDowell,44151.0,8323,0.1396,True
9922,Mecklenburg,1128426.0,153083,0.5333,True
9923,Mitchell,14783.0,1945,0.0832,True
9924,Montgomery,25485.0,4382,0.3431,True
9925,Moore,102966.0,13226,0.2278,True
9926,Nash,96101.0,14947,0.5011,True
9927,New Hanover,230423.0,28036,0.2431,True
9928,Northampton,16953.0,2517,0.6042,True
9929,Onslow,207928.0,27286,0.33,True
9930,Orange,148331.0,11440,0.3336,True
9931,Pamlico,12215.0,1647,0.2493,True
9932,Pasquotank,40966.0,4846,0.4572,True
9933,Pender,62250.0,8585,0.2475,True
9934,Perquimans,13049.0,1463,0.2763,True
9935,Person,39048.0,4984,0.3464,True
9936,Pitt,173536.0,28711,0.4785,True
9937,Polk,19461.0,2235,0.1239,True
9938,Randolph,143325.0,20926,0.2269,True
9939,Richmond,43006.0,6927,0.4419,True
9940,Robeson,115899.0,24495,0.7422,True
9941,Rockingham,90457.0,11435,0.2817,True
9942,Rowan,148565.0,25580,0.3008,True
9943,Rutherford,63870.0,10970,0.1806,True
9944,Sampson,58371.0,10910,0.4706,True
9945,Scotland,33662.0,5569,0.5786,True
9946,Stanly,62143.0,11276,0.2137,True
9947,Stokes,44422.0,5922,0.1023,True
9948,Surry,70573.0,11815,0.1689,True
9949,Swain,14046.0,1900,0.3881,True
9950,Transylvania,32825.0,3785,0.1221,True
9951,Tyrrell,3315.0,530,0.4136,True
9952,Union,244960.0,35163,0.3051,True
9953,Vance,41665.0,6471,0.6082,True
9954,Wake,1154170.0,126366,0.4122,True
9955,Warren,18621.0,2292,0.6109,True
9956,Washington,10708.0,1539,0.5457,True
9957,Watauga,54804.0,6386,0.1546,True
9958,Wayne,115895.0,15404,0.4677,True
9959,Wilkes,65151.0,10280,0.1344,True
9960,Wilson,79078.0,12863,0.526,True
9961,Yadkin,36925.0,5795,0.1712,True
9962,Yancey,18320.0,2728,0.0868,True
9963,Alamance,175029.0,25524,0.3825,True
9964,Alexander,36172.0,6238,0.1416,True
9965,Alleghany,11057.0,1573,0.1234,True
9966,Anson,22028.0,3720,0.5152,True
9967,Ashe,26506.0,3328,0.0806,True
9968,Avery,17347.0,2638,0.1157,True
9969,Beaufort,44150.0,6786,0.3322,True
9970,Bertie,17302.0,2386,0.6465,True
