,county,date_number,Population,region_Central,region_Eastern,region_Western,pop_dens,tranlevel
23032,Edgecombe,231,48604.0,False,False,False,96.7,High
23013,Caldwell,231,81319.0,False,False,False,170.9,High
23066,Onslow,231,207928.0,False,False,False,268.4,High
23057,Martin,231,21503.0,False,False,False,48.3,High
23007,Bertie,231,17302.0,False,False,False,25.7,High
23045,Hertford,231,20374.0,False,False,False,61.0,High
23071,Perquimans,231,13049.0,False,False,False,52.6,High
23042,Harnett,231,134986.0,False,True,False,224.5,High
23086,Swain,231,14046.0,False,False,True,26.8,High
23031,Durham,231,331347.0,False,True,False,1133.7,High
23048,Iredell,231,192986.0,False,False,False,325.0,High
23029,Davie,231,43127.0,False,False,False,162.0,High
23036,Gates,231,10324.0,False,False,False,30.8,High
23076,Richmond,231,43006.0,False,True,False,90.7,High
23014,Camden,231,10537.0,False,False,False,43.1,High
23026,Currituck,231,29385.0,False,False,False,107.3,High
23020,Chowan,231,13646.0,False,False,False,79.4,High
23033,Forsyth,231,387703.0,False,False,False,938.1,High
23022,Cleveland,231,99332.0,False,False,True,214.4,High
23035,Gaston,231,233387.0,True,False,False,640.7,High
23053,Lenoir,231,54323.0,False,False,False,138.1,High
23037,Graham,231,7935.0,False,False,True,27.5,High
23024,Craven,231,102568.0,False,False,False,142.5,High
23082,Scotland,231,33662.0,False,True,False,107.1,High
23039,Greene,231,19978.0,False,False,False,76.7,High
23003,Anson,231,22028.0,True,False,False,41.5,High
23030,Duplin,231,48249.0,False,False,False,59.8,High
23028,Davidson,231,171752.0,False,False,False,305.4,High
23017,Catawba,231,162841.0,False,False,False,400.2,High
23012,Cabarrus,231,232873.0,True,False,False,625.1,High
23054,Lincoln,231,88742.0,True,False,False,293.4,High
23093,Washington,231,10708.0,False,False,False,31.8,High
23016,Caswell,231,22400.0,False,True,False,53.5,High
23085,Surry,231,70573.0,False,False,False,134.0,High
23099,Yancey,231,18320.0,False,False,True,59.1,High
23043,Haywood,231,62831.0,False,False,True,112.2,High
23000,Alamance,231,175029.0,False,False,False,404.8,High
23004,Ashe,231,26506.0,False,False,False,62.3,High
23062,Moore,231,102966.0,False,True,False,142.9,High
23060,Mitchell,231,14783.0,False,False,True,67.4,High
23070,Pender,231,62250.0,False,False,False,69.1,High
23079,Rowan,231,148565.0,False,False,False,287.1,High
23061,Montgomery,231,25485.0,False,True,False,52.4,High
23172,Person,232,39048.0,False,True,False,99.7,High
23186,Swain,232,14046.0,False,False,True,26.8,High
23107,Bertie,232,17302.0,False,False,False,25.7,High
23161,Montgomery,232,25485.0,False,True,False,52.4,High
23159,Mecklenburg,232,1128426.0,True,False,False,2130.4,High
23143,Haywood,232,62831.0,False,False,True,112.2,High
23109,Brunswick,232,144821.0,False,False,False,160.8,High
23135,Gaston,232,233387.0,True,False,False,640.7,High
23148,Iredell,232,192986.0,False,False,False,325.0,High
23125,Cumberland,232,341793.0,False,True,False,512.9,High
23138,Granville,232,60720.0,False,True,False,114.6,High
23171,Perquimans,232,13049.0,False,False,False,52.6,High
23185,Surry,232,70573.0,False,False,False,134.0,High
23187,Transylvania,232,32825.0,False,False,True,87.2,High
23129,Davie,232,43127.0,False,False,False,162.0,High
23150,Johnston,232,224833.0,False,False,False,272.7,High
23131,Durham,232,331347.0,False,True,False,1133.7,High
23103,Anson,232,22028.0,True,False,False,41.5,High
23106,Beaufort,232,44150.0,False,False,False,53.6,High
23113,Caldwell,232,81319.0,False,False,False,170.9,High
23154,Lincoln,232,88742.0,True,False,False,293.4,High
23194,Watauga,232,54804.0,False,False,False,173.1,High
23105,Avery,232,17347.0,False,False,True,72.0,High
23104,Ashe,232,26506.0,False,False,False,62.3,High
23179,Rowan,232,148565.0,False,False,False,287.1,High
23117,Catawba,232,162841.0,False,False,False,400.2,High
23134,Franklin,232,70655.0,False,True,False,139.4,High
23108,Bladen,232,29171.0,False,False,False,33.8,High
23176,Richmond,232,43006.0,False,True,False,90.7,High
23122,Cleveland,232,99332.0,False,False,True,214.4,High
23123,Columbus,232,49795.0,False,False,False,54.0,High
23190,Vance,232,41665.0,False,True,False,168.7,High
23121,Clay,232,11238.0,False,False,True,51.6,High
23120,Chowan,232,13646.0,False,False,False,79.4,High
23119,Cherokee,232,28738.0,False,False,True,63.2,High
23145,Hertford,232,20374.0,False,False,False,61.0,High
23132,Edgecombe,232,48604.0,False,False,False,96.7,High
23153,Lenoir,232,54323.0,False,False,False,138.1,High
23114,Camden,232,10537.0,False,False,False,43.1,High
23165,Northampton,232,16953.0,False,True,False,32.6,High
23115,Carteret,232,69039.0,False,False,False,133.3,High
23100,Alamance,232,175029.0,False,False,False,404.8,High
23116,Caswell,232,22400.0,False,True,False,53.5,High
23163,Nash,232,96101.0,False,False,False,175.7,High
23142,Harnett,232,134986.0,False,True,False,224.5,High
23192,Warren,232,18621.0,False,True,False,43.4,High
23146,Hoke,232,53783.0,False,True,False,133.5,High
23197,Wilson,232,79078.0,False,False,False,214.3,High
23196,Wilkes,232,65151.0,False,False,False,87.5,High
23183,Stanly,232,62143.0,True,False,False,158.2,High
23168,Pamlico,232,12215.0,False,False,False,36.5,High
23147,Hyde,232,4595.0,False,False,False,7.5,Moderate
23157,Martin,232,21503.0,False,False,False,48.3,High
23128,Davidson,232,171752.0,False,False,False,305.4,High
23175,Randolph,232,143325.0,False,False,False,184.3,High
23199,Yancey,232,18320.0,False,False,True,59.1,High
23164,New Hanover,232,230423.0,False,False,False,1174.0,High
23167,Orange,232,148331.0,False,True,False,374.0,High
23149,Jackson,232,41919.0,False,False,True,87.8,High
23198,Yadkin,232,36925.0,False,False,False,111.1,High
23137,Graham,232,7935.0,False,False,True,27.5,High
23124,Craven,232,102568.0,False,False,False,142.5,High
23151,Jones,232,9076.0,False,False,False,19.5,High
23126,Currituck,232,29385.0,False,False,False,107.3,High
23130,Duplin,232,48249.0,False,False,False,59.8,High
23112,Cabarrus,232,232873.0,True,False,False,625.1,High
23166,Onslow,232,207928.0,False,False,False,268.4,High
23140,Guilford,232,545484.0,False,False,False,838.0,High
23177,Robeson,232,115899.0,False,False,False,123.0,High
23188,Tyrrell,232,3315.0,False,False,False,8.3,High
23173,Pitt,232,173536.0,False,False,False,261.0,High
23141,Halifax,232,47859.0,False,False,False,67.2,High
23193,Washington,232,10708.0,False,False,False,31.8,High
23136,Gates,232,10324.0,False,False,False,30.8,High
23118,Chatham,232,77095.0,False,True,False,111.9,High
23181,Sampson,232,58371.0,False,False,False,62.4,High
23169,Pasquotank,232,40966.0,False,False,False,178.8,High
23189,Union,232,244960.0,True,False,False,376.6,High
23152,Lee,232,64360.0,False,True,False,248.1,High
23162,Moore,232,102966.0,False,True,False,142.9,High
23133,Forsyth,232,387703.0,False,False,False,938.1,High
23111,Burke,232,88398.0,False,False,True,173.0,High
23139,Greene,232,19978.0,False,False,False,76.7,High
23160,Mitchell,232,14783.0,False,False,True,67.4,High
23155,Macon,232,37041.0,False,False,True,71.8,High
23101,Alexander,232,36172.0,False,False,False,140.2,High
23127,Dare,232,37817.0,False,False,False,96.3,High
23110,Buncombe,232,271638.0,False,False,True,410.4,High
23195,Wayne,232,115895.0,False,False,False,211.8,High
23191,Wake,232,1154170.0,False,True,False,1353.3,High
23170,Pender,232,62250.0,False,False,False,69.1,High
23102,Alleghany,232,11057.0,False,False,False,46.4,High
23184,Stokes,232,44422.0,False,False,False,99.1,High
23144,Henderson,232,117429.0,False,False,True,311.8,High
23182,Scotland,232,33662.0,False,True,False,107.1,High
23178,Rockingham,232,90457.0,False,False,False,161.0,High
23174,Polk,232,19461.0,False,False,True,81.3,High
23158,McDowell,232,44151.0,False,False,True,101.3,High
23156,Madison,232,21146.0,False,False,True,47.1,High
23180,Rutherford,232,63870.0,False,False,True,114.0,High
23241,Halifax,233,47859.0,False,False,False,67.2,High
23246,Hoke,233,53783.0,False,True,False,133.5,High
23250,Johnston,233,224833.0,False,False,False,272.7,High
23294,Watauga,233,54804.0,False,False,False,173.1,High
23210,Buncombe,233,271638.0,False,False,True,410.4,High
23235,Gaston,233,233387.0,True,False,False,640.7,High
23279,Rowan,233,148565.0,False,False,False,287.1,High
23226,Currituck,233,29385.0,False,False,False,107.3,High
23256,Madison,233,21146.0,False,False,True,47.1,High
23284,Stokes,233,44422.0,False,False,False,99.1,High
23275,Randolph,233,143325.0,False,False,False,184.3,High
23274,Polk,233,19461.0,False,False,True,81.3,High
23230,Duplin,233,48249.0,False,False,False,59.8,High
23296,Wilkes,233,65151.0,False,False,False,87.5,High
23218,Chatham,233,77095.0,False,True,False,111.9,High
23285,Surry,233,70573.0,False,False,False,134.0,High
23219,Cherokee,233,28738.0,False,False,True,63.2,High
23204,Ashe,233,26506.0,False,False,False,62.3,High
23295,Wayne,233,115895.0,False,False,False,211.8,High
23202,Alleghany,233,11057.0,False,False,False,46.4,High
23255,Macon,233,37041.0,False,False,True,71.8,High
23268,Pamlico,233,12215.0,False,False,False,36.5,High
23258,McDowell,233,44151.0,False,False,True,101.3,High
23297,Wilson,233,79078.0,False,False,False,214.3,High
23281,Sampson,233,58371.0,False,False,False,62.4,High
23269,Pasquotank,233,40966.0,False,False,False,178.8,High
23267,Orange,233,148331.0,False,True,False,374.0,High
23228,Davidson,233,171752.0,False,False,False,305.4,High
23282,Scotland,233,33662.0,False,True,False,107.1,High
23264,New Hanover,233,230423.0,False,False,False,1174.0,High
23298,Yadkin,233,36925.0,False,False,False,111.1,High
23251,Jones,233,9076.0,False,False,False,19.5,High
23224,Craven,233,102568.0,False,False,False,142.5,High
23225,Cumberland,233,341793.0,False,True,False,512.9,High
23240,Guilford,233,545484.0,False,False,False,838.0,High
23277,Robeson,233,115899.0,False,False,False,123.0,High
23273,Pitt,233,173536.0,False,False,False,261.0,High
23236,Gates,233,10324.0,False,False,False,30.8,High
23213,Caldwell,233,81319.0,False,False,False,170.9,High
23227,Dare,233,37817.0,False,False,False,96.3,High
23299,Yancey,233,18320.0,False,False,True,59.1,High
23239,Greene,233,19978.0,False,False,False,76.7,High
23262,Moore,233,102966.0,False,True,False,142.9,High
23222,Cleveland,233,99332.0,False,False,True,214.4,High
23217,Catawba,233,162841.0,False,False,False,400.2,High
23234,Franklin,233,70655.0,False,True,False,139.4,High
23223,Columbus,233,49795.0,False,False,False,54.0,High
23290,Vance,233,41665.0,False,True,False,168.7,High
23253,Lenoir,233,54323.0,False,False,False,138.1,High
23232,Edgecombe,233,48604.0,False,False,False,96.7,High
23265,Northampton,233,16953.0,False,True,False,32.6,High
23242,Harnett,233,134986.0,False,True,False,224.5,High
23286,Swain,233,14046.0,False,False,True,26.8,High
23292,Warren,233,18621.0,False,True,False,43.4,High
23237,Graham,233,7935.0,False,False,True,27.5,High
23272,Person,233,39048.0,False,True,False,99.7,High
23231,Durham,233,331347.0,False,True,False,1133.7,High
23248,Iredell,233,192986.0,False,False,False,325.0,High
23271,Perquimans,233,13049.0,False,False,False,52.6,High
23216,Caswell,233,22400.0,False,True,False,53.5,High
23229,Davie,233,43127.0,False,False,False,162.0,High
23215,Carteret,233,69039.0,False,False,False,133.3,High
23278,Rockingham,233,90457.0,False,False,False,161.0,High
23233,Forsyth,233,387703.0,False,False,False,938.1,High
23291,Wake,233,1154170.0,False,True,False,1353.3,High
23207,Bertie,233,17302.0,False,False,False,25.7,High
23254,Lincoln,233,88742.0,True,False,False,293.4,High
23289,Union,233,244960.0,True,False,False,376.6,High
23200,Alamance,233,175029.0,False,False,False,404.8,High
23206,Beaufort,233,44150.0,False,False,False,53.6,High
23249,Jackson,233,41919.0,False,False,True,87.8,High
23205,Avery,233,17347.0,False,False,True,72.0,High
23212,Cabarrus,233,232873.0,True,False,False,625.1,High
23287,Transylvania,233,32825.0,False,False,True,87.2,High
23259,Mecklenburg,233,1128426.0,True,False,False,2130.4,High
23220,Chowan,233,13646.0,False,False,False,79.4,High
23214,Camden,233,10537.0,False,False,False,43.1,High
23203,Anson,233,22028.0,True,False,False,41.5,High
23276,Richmond,233,43006.0,False,True,False,90.7,High
23247,Hyde,233,4595.0,False,False,False,7.5,Moderate
23257,Martin,233,21503.0,False,False,False,48.3,High
23208,Bladen,233,29171.0,False,False,False,33.8,High
23270,Pender,233,62250.0,False,False,False,69.1,High
23243,Haywood,233,62831.0,False,False,True,112.2,High
23211,Burke,233,88398.0,False,False,True,173.0,High
23221,Clay,233,11238.0,False,False,True,51.6,High
23245,Hertford,233,20374.0,False,False,False,61.0,High
23283,Stanly,233,62143.0,True,False,False,158.2,High
23266,Onslow,233,207928.0,False,False,False,268.4,High
23201,Alexander,233,36172.0,False,False,False,140.2,High
23263,Nash,233,96101.0,False,False,False,175.7,High
23238,Granville,233,60720.0,False,True,False,114.6,High
23293,Washington,233,10708.0,False,False,False,31.8,High
23280,Rutherford,233,63870.0,False,False,True,114.0,High
23288,Tyrrell,233,3315.0,False,False,False,8.3,High
23244,Henderson,233,117429.0,False,False,True,311.8,High
23260,Mitchell,233,14783.0,False,False,True,67.4,High
23252,Lee,233,64360.0,False,True,False,248.1,High
23209,Brunswick,233,144821.0,False,False,False,160.8,High
23261,Montgomery,233,25485.0,False,True,False,52.4,High
23303,Anson,234,22028.0,True,False,False,41.5,High
23389,Union,234,244960.0,True,False,False,376.6,High
23395,Wayne,234,115895.0,False,False,False,211.8,High
23354,Lincoln,234,88742.0,True,False,False,293.4,High
23394,Watauga,234,54804.0,False,False,False,173.1,High
23334,Franklin,234,70655.0,False,True,False,139.4,High
23302,Alleghany,234,11057.0,False,False,False,46.4,High
23360,Mitchell,234,14783.0,False,False,True,67.4,High
23317,Catawba,234,162841.0,False,False,False,400.2,High
23368,Pamlico,234,12215.0,False,False,False,36.5,High
23356,Madison,234,21146.0,False,False,True,47.1,High
23305,Avery,234,17347.0,False,False,True,72.0,High
23399,Yancey,234,18320.0,False,False,True,59.1,High
23322,Cleveland,234,99332.0,False,False,True,214.4,High
23335,Gaston,234,233387.0,True,False,False,640.7,High
23323,Columbus,234,49795.0,False,False,False,54.0,High
23370,Pender,234,62250.0,False,False,False,69.1,High
23344,Henderson,234,117429.0,False,False,True,311.8,High
23327,Dare,234,37817.0,False,False,False,96.3,High
23362,Moore,234,102966.0,False,True,False,142.9,High
23321,Clay,234,11238.0,False,False,True,51.6,High
23348,Iredell,234,192986.0,False,False,False,325.0,High
23338,Granville,234,60720.0,False,True,False,114.6,High
23337,Graham,234,7935.0,False,False,True,27.5,High
23371,Perquimans,234,13049.0,False,False,False,52.6,High
23380,Rutherford,234,63870.0,False,False,True,114.0,High
23331,Durham,234,331347.0,False,True,False,1133.7,High
23307,Bertie,234,17302.0,False,False,False,25.7,High
23329,Davie,234,43127.0,False,False,False,162.0,High
23392,Warren,234,18621.0,False,True,False,43.4,High
23386,Swain,234,14046.0,False,False,True,26.8,High
23309,Brunswick,234,144821.0,False,False,False,160.8,High
23316,Caswell,234,22400.0,False,True,False,53.5,High
23342,Harnett,234,134986.0,False,True,False,224.5,High
23383,Stanly,234,62143.0,True,False,False,158.2,High
23300,Alamance,234,175029.0,False,False,False,404.8,High
23315,Carteret,234,69039.0,False,False,False,133.3,High
23320,Chowan,234,13646.0,False,False,False,79.4,High
23365,Northampton,234,16953.0,False,True,False,32.6,High
23308,Bladen,234,29171.0,False,False,False,33.8,High
23378,Rockingham,234,90457.0,False,False,False,161.0,High
23333,Forsyth,234,387703.0,False,False,False,938.1,High
23359,Mecklenburg,234,1128426.0,True,False,False,2130.4,High
23332,Edgecombe,234,48604.0,False,False,False,96.7,High
23355,Macon,234,37041.0,False,False,True,71.8,High
23345,Hertford,234,20374.0,False,False,False,61.0,High
23353,Lenoir,234,54323.0,False,False,False,138.1,High
23391,Wake,234,1154170.0,False,True,False,1353.3,High
23390,Vance,234,41665.0,False,True,False,168.7,High
23311,Burke,234,88398.0,False,False,True,173.0,High
23339,Greene,234,19978.0,False,False,False,76.7,High
23304,Ashe,234,26506.0,False,False,False,62.3,High
23326,Currituck,234,29385.0,False,False,False,107.3,High
23372,Person,234,39048.0,False,True,False,99.7,High
23324,Craven,234,102568.0,False,False,False,142.5,High
23328,Davidson,234,171752.0,False,False,False,305.4,High
23388,Tyrrell,234,3315.0,False,False,False,8.3,High
23346,Hoke,234,53783.0,False,True,False,133.5,High
23377,Robeson,234,115899.0,False,False,False,123.0,High
23382,Scotland,234,33662.0,False,True,False,107.1,High
23306,Beaufort,234,44150.0,False,False,False,53.6,High
23387,Transylvania,234,32825.0,False,False,True,87.2,High
23364,New Hanover,234,230423.0,False,False,False,1174.0,High
23384,Stokes,234,44422.0,False,False,False,99.1,High
23375,Randolph,234,143325.0,False,False,False,184.3,High
23350,Johnston,234,224833.0,False,False,False,272.7,High
23340,Guilford,234,545484.0,False,False,False,838.0,High
23330,Duplin,234,48249.0,False,False,False,59.8,High
23310,Buncombe,234,271638.0,False,False,True,410.4,High
23398,Yadkin,234,36925.0,False,False,False,111.1,High
23366,Onslow,234,207928.0,False,False,False,268.4,High
