,date,county,Population,cases,Hotspot
9266,2021-10-02,Anson,22028.0,3643,True
9366,2021-10-03,Anson,22028.0,3643,True
9466,2021-10-04,Anson,22028.0,3688,True
9566,2021-10-05,Anson,22028.0,3690,True
9666,2021-10-06,Anson,22028.0,3703,True
9766,2021-10-07,Anson,22028.0,3711,True
9866,2021-10-08,Anson,22028.0,3720,True
9966,2021-10-09,Anson,22028.0,3720,True
10066,2021-10-10,Anson,22028.0,3720,True
10166,2021-10-11,Anson,22028.0,3751,True
10266,2021-10-12,Anson,22028.0,3758,True
10366,2021-10-13,Anson,22028.0,3765,True
10466,2021-10-14,Anson,22028.0,3769,True
10566,2021-10-15,Anson,22028.0,3781,True
10666,2021-10-16,Anson,22028.0,3781,True
10766,2021-10-17,Anson,22028.0,3781,True
10866,2021-10-18,Anson,22028.0,3798,True
10966,2021-10-19,Anson,22028.0,3797,True
11066,2021-10-20,Anson,22028.0,3798,True
11166,2021-10-21,Anson,22028.0,3799,True
11266,2021-10-22,Anson,22028.0,3807,True
11366,2021-10-23,Anson,22028.0,3807,True
11466,2021-10-24,Anson,22028.0,3807,True
11566,2021-10-25,Anson,22028.0,3820,True
11666,2021-10-26,Anson,22028.0,3824,True
11766,2021-10-27,Anson,22028.0,3825,True
11866,2021-10-28,Anson,22028.0,3848,True
11966,2021-10-29,Anson,22028.0,3856,True
12066,2021-10-30,Anson,22028.0,3856,True
12166,2021-10-31,Anson,22028.0,3856,True
12266,2021-11-01,Anson,22028.0,3872,True
12366,2021-11-02,Anson,22028.0,3877,True
12466,2021-11-03,Anson,22028.0,3887,True
12566,2021-11-04,Anson,22028.0,3901,True
12666,2021-11-05,Anson,22028.0,3918,True
12766,2021-11-06,Anson,22028.0,3918,True
12866,2021-11-07,Anson,22028.0,3918,True
12966,2021-11-08,Anson,22028.0,3933,True
13066,2021-11-09,Anson,22028.0,3933,True
13166,2021-11-10,Anson,22028.0,3941,True
13266,2021-11-11,Anson,22028.0,3941,True
13366,2021-11-12,Anson,22028.0,3963,True
13466,2021-11-13,Anson,22028.0,3963,True
13566,2021-11-14,Anson,22028.0,3963,True
13666,2021-11-15,Anson,22028.0,3983,True
13766,2021-11-16,Anson,22028.0,3984,True
13866,2021-11-17,Anson,22028.0,3985,True
13966,2021-11-18,Anson,22028.0,3989,True
14066,2021-11-19,Anson,22028.0,3990,True
14166,2021-11-20,Anson,22028.0,3990,True
14266,2021-11-21,Anson,22028.0,3990,True
14366,2021-11-22,Anson,22028.0,4005,True
14466,2021-11-23,Anson,22028.0,4010,True
14566,2021-11-24,Anson,22028.0,4016,True
14666,2021-11-25,Anson,22028.0,4016,True
14766,2021-11-26,Anson,22028.0,4016,True
14866,2021-11-27,Anson,22028.0,4016,True
14966,2021-11-28,Anson,22028.0,4016,True
15066,2021-11-29,Anson,22028.0,4030,True
15166,2021-11-30,Anson,22028.0,4029,True
15266,2021-12-01,Anson,22028.0,4031,True
15365,2021-12-02,Anson,22028.0,4042,True
4,2021-07-01,Ashe,26506.0,2248,False
104,2021-07-02,Ashe,26506.0,2252,False
204,2021-07-03,Ashe,26506.0,2252,False
304,2021-07-04,Ashe,26506.0,2252,False
404,2021-07-05,Ashe,26506.0,2252,False
504,2021-07-06,Ashe,26506.0,2253,False
604,2021-07-07,Ashe,26506.0,2253,False
704,2021-07-08,Ashe,26506.0,2253,False
795,2021-07-09,Ashe,26506.0,2255,False
890,2021-07-10,Ashe,26506.0,2255,False
985,2021-07-11,Ashe,26506.0,2255,False
1080,2021-07-12,Ashe,26506.0,2258,False
1175,2021-07-13,Ashe,26506.0,2260,False
1272,2021-07-14,Ashe,26506.0,2261,False
1370,2021-07-15,Ashe,26506.0,2261,False
1469,2021-07-16,Ashe,26506.0,2262,False
1569,2021-07-17,Ashe,26506.0,2262,False
1669,2021-07-18,Ashe,26506.0,2262,False
1769,2021-07-19,Ashe,26506.0,2264,False
1868,2021-07-20,Ashe,26506.0,2265,False
1967,2021-07-21,Ashe,26506.0,2266,False
2067,2021-07-22,Ashe,26506.0,2271,False
2167,2021-07-23,Ashe,26506.0,2274,False
2267,2021-07-24,Ashe,26506.0,2274,False
2367,2021-07-25,Ashe,26506.0,2274,False
2467,2021-07-26,Ashe,26506.0,2293,True
2567,2021-07-27,Ashe,26506.0,2295,True
2667,2021-07-28,Ashe,26506.0,2298,True
2767,2021-07-29,Ashe,26506.0,2305,True
2867,2021-07-30,Ashe,26506.0,2309,True
2967,2021-07-31,Ashe,26506.0,2309,True
3067,2021-08-01,Ashe,26506.0,2309,True
3167,2021-08-02,Ashe,26506.0,2337,True
3267,2021-08-03,Ashe,26506.0,2340,True
3367,2021-08-04,Ashe,26506.0,2343,True
3467,2021-08-05,Ashe,26506.0,2350,True
3567,2021-08-06,Ashe,26506.0,2356,True
3667,2021-08-07,Ashe,26506.0,2356,True
3767,2021-08-08,Ashe,26506.0,2356,True
3867,2021-08-09,Ashe,26506.0,2389,True
3967,2021-08-10,Ashe,26506.0,2394,True
4067,2021-08-11,Ashe,26506.0,2396,True
4167,2021-08-12,Ashe,26506.0,2405,True
4267,2021-08-13,Ashe,26506.0,2426,True
4367,2021-08-14,Ashe,26506.0,2426,True
4467,2021-08-15,Ashe,26506.0,2426,True
4567,2021-08-16,Ashe,26506.0,2456,True
4667,2021-08-17,Ashe,26506.0,2474,True
4767,2021-08-18,Ashe,26506.0,2477,True
4867,2021-08-19,Ashe,26506.0,2489,True
4967,2021-08-20,Ashe,26506.0,2510,True
5067,2021-08-21,Ashe,26506.0,2510,True
5167,2021-08-22,Ashe,26506.0,2510,True
5267,2021-08-23,Ashe,26506.0,2555,True
5367,2021-08-24,Ashe,26506.0,2566,True
5467,2021-08-25,Ashe,26506.0,2571,True
5567,2021-08-26,Ashe,26506.0,2580,True
5667,2021-08-27,Ashe,26506.0,2619,True
5767,2021-08-28,Ashe,26506.0,2619,True
5867,2021-08-29,Ashe,26506.0,2619,True
5967,2021-08-30,Ashe,26506.0,2681,True
6067,2021-08-31,Ashe,26506.0,2697,True
6167,2021-09-01,Ashe,26506.0,2720,True
6267,2021-09-02,Ashe,26506.0,2753,True
6367,2021-09-03,Ashe,26506.0,2778,True
6467,2021-09-04,Ashe,26506.0,2778,True
6567,2021-09-05,Ashe,26506.0,2778,True
6667,2021-09-06,Ashe,26506.0,2778,True
6767,2021-09-07,Ashe,26506.0,2858,True
6867,2021-09-08,Ashe,26506.0,2871,True
6967,2021-09-09,Ashe,26506.0,2881,True
7067,2021-09-10,Ashe,26506.0,2891,True
7167,2021-09-11,Ashe,26506.0,2891,True
7267,2021-09-12,Ashe,26506.0,2891,True
7367,2021-09-13,Ashe,26506.0,2967,True
7467,2021-09-14,Ashe,26506.0,2980,True
7567,2021-09-15,Ashe,26506.0,2990,True
7667,2021-09-16,Ashe,26506.0,2995,True
7767,2021-09-17,Ashe,26506.0,3041,True
7867,2021-09-18,Ashe,26506.0,3041,True
7967,2021-09-19,Ashe,26506.0,3041,True
8067,2021-09-20,Ashe,26506.0,3081,True
8167,2021-09-21,Ashe,26506.0,3090,True
8267,2021-09-22,Ashe,26506.0,3100,True
8367,2021-09-23,Ashe,26506.0,3129,True
8467,2021-09-24,Ashe,26506.0,3148,True
8567,2021-09-25,Ashe,26506.0,3148,True
8667,2021-09-26,Ashe,26506.0,3148,True
8767,2021-09-27,Ashe,26506.0,3185,True
8867,2021-09-28,Ashe,26506.0,3190,True
8967,2021-09-29,Ashe,26506.0,3204,True
9067,2021-09-30,Ashe,26506.0,3215,True
9167,2021-10-01,Ashe,26506.0,3233,True
9267,2021-10-02,Ashe,26506.0,3233,True
9367,2021-10-03,Ashe,26506.0,3233,True
9467,2021-10-04,Ashe,26506.0,3276,True
9567,2021-10-05,Ashe,26506.0,3294,True
9667,2021-10-06,Ashe,26506.0,3305,True
9767,2021-10-07,Ashe,26506.0,3317,True
9867,2021-10-08,Ashe,26506.0,3328,True
9967,2021-10-09,Ashe,26506.0,3328,True
10067,2021-10-10,Ashe,26506.0,3328,True
10167,2021-10-11,Ashe,26506.0,3350,True
10267,2021-10-12,Ashe,26506.0,3354,True
10367,2021-10-13,Ashe,26506.0,3357,True
10467,2021-10-14,Ashe,26506.0,3372,True
10567,2021-10-15,Ashe,26506.0,3381,True
10667,2021-10-16,Ashe,26506.0,3381,True
10767,2021-10-17,Ashe,26506.0,3381,True
10867,2021-10-18,Ashe,26506.0,3403,True
10967,2021-10-19,Ashe,26506.0,3407,True
11067,2021-10-20,Ashe,26506.0,3409,True
11167,2021-10-21,Ashe,26506.0,3415,True
11267,2021-10-22,Ashe,26506.0,3420,True
11367,2021-10-23,Ashe,26506.0,3420,True
11467,2021-10-24,Ashe,26506.0,3420,True
11567,2021-10-25,Ashe,26506.0,3430,True
11667,2021-10-26,Ashe,26506.0,3430,True
11767,2021-10-27,Ashe,26506.0,3434,True
11867,2021-10-28,Ashe,26506.0,3441,True
11967,2021-10-29,Ashe,26506.0,3443,True
12067,2021-10-30,Ashe,26506.0,3443,True
12167,2021-10-31,Ashe,26506.0,3443,True
12267,2021-11-01,Ashe,26506.0,3448,True
12367,2021-11-02,Ashe,26506.0,3450,True
12467,2021-11-03,Ashe,26506.0,3453,True
12567,2021-11-04,Ashe,26506.0,3459,True
12667,2021-11-05,Ashe,26506.0,3465,True
12767,2021-11-06,Ashe,26506.0,3465,True
12867,2021-11-07,Ashe,26506.0,3465,True
12967,2021-11-08,Ashe,26506.0,3480,True
13067,2021-11-09,Ashe,26506.0,3482,True
13167,2021-11-10,Ashe,26506.0,3491,True
13267,2021-11-11,Ashe,26506.0,3491,True
13367,2021-11-12,Ashe,26506.0,3498,True
13467,2021-11-13,Ashe,26506.0,3498,True
13567,2021-11-14,Ashe,26506.0,3498,True
13667,2021-11-15,Ashe,26506.0,3509,True
13767,2021-11-16,Ashe,26506.0,3512,True
13867,2021-11-17,Ashe,26506.0,3520,True
13967,2021-11-18,Ashe,26506.0,3527,True
14067,2021-11-19,Ashe,26506.0,3534,True
14167,2021-11-20,Ashe,26506.0,3534,True
14267,2021-11-21,Ashe,26506.0,3534,True
14367,2021-11-22,Ashe,26506.0,3556,True
14467,2021-11-23,Ashe,26506.0,3562,True
14567,2021-11-24,Ashe,26506.0,3575,True
14667,2021-11-25,Ashe,26506.0,3575,True
14767,2021-11-26,Ashe,26506.0,3575,True
14867,2021-11-27,Ashe,26506.0,3575,True
14967,2021-11-28,Ashe,26506.0,3575,True
15067,2021-11-29,Ashe,26506.0,3601,True
15167,2021-11-30,Ashe,26506.0,3614,True
15267,2021-12-01,Ashe,26506.0,3625,True
15366,2021-12-02,Ashe,26506.0,3643,True
5,2021-07-01,Avery,17347.0,2164,False
105,2021-07-02,Avery,17347.0,2164,False
205,2021-07-03,Avery,17347.0,2164,False
305,2021-07-04,Avery,17347.0,2164,False
405,2021-07-05,Avery,17347.0,2164,False
505,2021-07-06,Avery,17347.0,2165,False
605,2021-07-07,Avery,17347.0,2165,False
705,2021-07-08,Avery,17347.0,2166,False
796,2021-07-09,Avery,17347.0,2166,False
891,2021-07-10,Avery,17347.0,2166,False
986,2021-07-11,Avery,17347.0,2166,False
1081,2021-07-12,Avery,17347.0,2166,False
1176,2021-07-13,Avery,17347.0,2166,False
1273,2021-07-14,Avery,17347.0,2167,False
1371,2021-07-15,Avery,17347.0,2167,False
1470,2021-07-16,Avery,17347.0,2167,False
1570,2021-07-17,Avery,17347.0,2167,False
1670,2021-07-18,Avery,17347.0,2167,False
1770,2021-07-19,Avery,17347.0,2172,False
1869,2021-07-20,Avery,17347.0,2172,False
1968,2021-07-21,Avery,17347.0,2175,False
2068,2021-07-22,Avery,17347.0,2177,True
2168,2021-07-23,Avery,17347.0,2179,True
2268,2021-07-24,Avery,17347.0,2179,True
2368,2021-07-25,Avery,17347.0,2179,True
2468,2021-07-26,Avery,17347.0,2181,True
2568,2021-07-27,Avery,17347.0,2185,True
2668,2021-07-28,Avery,17347.0,2184,True
2768,2021-07-29,Avery,17347.0,2192,True
2868,2021-07-30,Avery,17347.0,2195,True
2968,2021-07-31,Avery,17347.0,2195,True
3068,2021-08-01,Avery,17347.0,2195,True
3168,2021-08-02,Avery,17347.0,2196,True
3268,2021-08-03,Avery,17347.0,2197,True
3368,2021-08-04,Avery,17347.0,2197,True
3468,2021-08-05,Avery,17347.0,2198,False
3568,2021-08-06,Avery,17347.0,2209,True
3668,2021-08-07,Avery,17347.0,2209,True
3768,2021-08-08,Avery,17347.0,2209,True
3868,2021-08-09,Avery,17347.0,2214,True
3968,2021-08-10,Avery,17347.0,2219,True
4068,2021-08-11,Avery,17347.0,2219,True
4168,2021-08-12,Avery,17347.0,2222,True
4268,2021-08-13,Avery,17347.0,2226,True
4368,2021-08-14,Avery,17347.0,2226,True
4468,2021-08-15,Avery,17347.0,2226,True
4568,2021-08-16,Avery,17347.0,2238,True
4668,2021-08-17,Avery,17347.0,2242,True
4768,2021-08-18,Avery,17347.0,2248,True
4868,2021-08-19,Avery,17347.0,2253,True
4968,2021-08-20,Avery,17347.0,2257,True
5068,2021-08-21,Avery,17347.0,2257,True
5168,2021-08-22,Avery,17347.0,2257,True
5268,2021-08-23,Avery,17347.0,2269,True
5368,2021-08-24,Avery,17347.0,2272,True
5468,2021-08-25,Avery,17347.0,2274,True
5568,2021-08-26,Avery,17347.0,2287,True
5668,2021-08-27,Avery,17347.0,2289,True
5768,2021-08-28,Avery,17347.0,2289,True
5868,2021-08-29,Avery,17347.0,2289,True
5968,2021-08-30,Avery,17347.0,2312,True
6068,2021-08-31,Avery,17347.0,2321,True
6168,2021-09-01,Avery,17347.0,2333,True
6268,2021-09-02,Avery,17347.0,2343,True
6368,2021-09-03,Avery,17347.0,2347,True
6468,2021-09-04,Avery,17347.0,2347,True
6568,2021-09-05,Avery,17347.0,2347,True
6668,2021-09-06,Avery,17347.0,2347,True
6768,2021-09-07,Avery,17347.0,2377,True
6868,2021-09-08,Avery,17347.0,2389,True
6968,2021-09-09,Avery,17347.0,2403,True
7068,2021-09-10,Avery,17347.0,2406,True
7168,2021-09-11,Avery,17347.0,2406,True
7268,2021-09-12,Avery,17347.0,2406,True
7368,2021-09-13,Avery,17347.0,2435,True
7468,2021-09-14,Avery,17347.0,2437,True
7568,2021-09-15,Avery,17347.0,2449,True
7668,2021-09-16,Avery,17347.0,2453,True
7768,2021-09-17,Avery,17347.0,2471,True
7868,2021-09-18,Avery,17347.0,2471,True
7968,2021-09-19,Avery,17347.0,2471,True
8068,2021-09-20,Avery,17347.0,2493,True
8168,2021-09-21,Avery,17347.0,2502,True
8268,2021-09-22,Avery,17347.0,2507,True
8368,2021-09-23,Avery,17347.0,2513,True
8468,2021-09-24,Avery,17347.0,2528,True
8568,2021-09-25,Avery,17347.0,2528,True
8668,2021-09-26,Avery,17347.0,2528,True
8768,2021-09-27,Avery,17347.0,2555,True
8868,2021-09-28,Avery,17347.0,2561,True
8968,2021-09-29,Avery,17347.0,2563,True
9068,2021-09-30,Avery,17347.0,2574,True
9168,2021-10-01,Avery,17347.0,2577,True
9268,2021-10-02,Avery,17347.0,2577,True
9368,2021-10-03,Avery,17347.0,2577,True
9468,2021-10-04,Avery,17347.0,2604,True
9568,2021-10-05,Avery,17347.0,2607,True
9668,2021-10-06,Avery,17347.0,2609,True
9768,2021-10-07,Avery,17347.0,2617,True
9868,2021-10-08,Avery,17347.0,2638,True
9968,2021-10-09,Avery,17347.0,2638,True
10068,2021-10-10,Avery,17347.0,2638,True
10168,2021-10-11,Avery,17347.0,2660,True
10268,2021-10-12,Avery,17347.0,2661,True
10368,2021-10-13,Avery,17347.0,2673,True
10468,2021-10-14,Avery,17347.0,2675,True
10568,2021-10-15,Avery,17347.0,2675,True
10668,2021-10-16,Avery,17347.0,2675,True
10768,2021-10-17,Avery,17347.0,2675,True
10868,2021-10-18,Avery,17347.0,2699,True
10968,2021-10-19,Avery,17347.0,2700,True
11068,2021-10-20,Avery,17347.0,2705,True
11168,2021-10-21,Avery,17347.0,2711,True
11268,2021-10-22,Avery,17347.0,2722,True
11368,2021-10-23,Avery,17347.0,2722,True
11468,2021-10-24,Avery,17347.0,2722,True
11568,2021-10-25,Avery,17347.0,2736,True
11668,2021-10-26,Avery,17347.0,2736,True
11768,2021-10-27,Avery,17347.0,2736,True
11868,2021-10-28,Avery,17347.0,2746,True
11968,2021-10-29,Avery,17347.0,2735,True
12068,2021-10-30,Avery,17347.0,2735,True
12168,2021-10-31,Avery,17347.0,2735,True
12268,2021-11-01,Avery,17347.0,2745,True
12368,2021-11-02,Avery,17347.0,2748,True
12468,2021-11-03,Avery,17347.0,2762,True
12568,2021-11-04,Avery,17347.0,2773,True
12668,2021-11-05,Avery,17347.0,2775,True
12768,2021-11-06,Avery,17347.0,2775,True
12868,2021-11-07,Avery,17347.0,2775,True
12968,2021-11-08,Avery,17347.0,2791,True
13068,2021-11-09,Avery,17347.0,2793,True
13168,2021-11-10,Avery,17347.0,2795,True
13268,2021-11-11,Avery,17347.0,2795,True
13368,2021-11-12,Avery,17347.0,2803,True
13468,2021-11-13,Avery,17347.0,2803,True
13568,2021-11-14,Avery,17347.0,2803,True
13668,2021-11-15,Avery,17347.0,2823,True
13768,2021-11-16,Avery,17347.0,2823,True
13868,2021-11-17,Avery,17347.0,2824,True
13968,2021-11-18,Avery,17347.0,2831,True
14068,2021-11-19,Avery,17347.0,2840,True
14168,2021-11-20,Avery,17347.0,2840,True
14268,2021-11-21,Avery,17347.0,2840,True
14368,2021-11-22,Avery,17347.0,2847,True
14468,2021-11-23,Avery,17347.0,2848,True
14568,2021-11-24,Avery,17347.0,2859,True
14668,2021-11-25,Avery,17347.0,2859,True
14768,2021-11-26,Avery,17347.0,2859,True
14868,2021-11-27,Avery,17347.0,2859,True
14968,2021-11-28,Avery,17347.0,2859,True
15068,2021-11-29,Avery,17347.0,2861,True
15168,2021-11-30,Avery,17347.0,2863,True
15268,2021-12-01,Avery,17347.0,2870,True
15367,2021-12-02,Avery,17347.0,2878,True
6,2021-07-01,Beaufort,44150.0,4789,False
106,2021-07-02,Beaufort,44150.0,4791,False
206,2021-07-03,Beaufort,44150.0,4791,False
306,2021-07-04,Beaufort,44150.0,4791,False
406,2021-07-05,Beaufort,44150.0,4791,False
506,2021-07-06,Beaufort,44150.0,4798,False
606,2021-07-07,Beaufort,44150.0,4799,False
706,2021-07-08,Beaufort,44150.0,4803,False
797,2021-07-09,Beaufort,44150.0,4806,False
892,2021-07-10,Beaufort,44150.0,4806,False
987,2021-07-11,Beaufort,44150.0,4806,False
1082,2021-07-12,Beaufort,44150.0,4810,False
1177,2021-07-13,Beaufort,44150.0,4810,False
1274,2021-07-14,Beaufort,44150.0,4813,False
1372,2021-07-15,Beaufort,44150.0,4814,False
1471,2021-07-16,Beaufort,44150.0,4815,False
1571,2021-07-17,Beaufort,44150.0,4815,False
1671,2021-07-18,Beaufort,44150.0,4815,False
1771,2021-07-19,Beaufort,44150.0,4822,False
1870,2021-07-20,Beaufort,44150.0,4828,False
1969,2021-07-21,Beaufort,44150.0,4832,False
2069,2021-07-22,Beaufort,44150.0,4839,True
2169,2021-07-23,Beaufort,44150.0,4841,True
2269,2021-07-24,Beaufort,44150.0,4841,True
2369,2021-07-25,Beaufort,44150.0,4841,True
2469,2021-07-26,Beaufort,44150.0,4855,True
2569,2021-07-27,Beaufort,44150.0,4857,True
2669,2021-07-28,Beaufort,44150.0,4862,True
2769,2021-07-29,Beaufort,44150.0,4876,True
2869,2021-07-30,Beaufort,44150.0,4882,True
2969,2021-07-31,Beaufort,44150.0,4882,True
3069,2021-08-01,Beaufort,44150.0,4882,True
3169,2021-08-02,Beaufort,44150.0,4907,True
3269,2021-08-03,Beaufort,44150.0,4918,True
3369,2021-08-04,Beaufort,44150.0,4933,True
3469,2021-08-05,Beaufort,44150.0,4943,True
3569,2021-08-06,Beaufort,44150.0,4959,True
3669,2021-08-07,Beaufort,44150.0,4959,True
3769,2021-08-08,Beaufort,44150.0,4959,True
3869,2021-08-09,Beaufort,44150.0,4976,True
3969,2021-08-10,Beaufort,44150.0,4972,True
4069,2021-08-11,Beaufort,44150.0,4963,True
4169,2021-08-12,Beaufort,44150.0,4979,True
4269,2021-08-13,Beaufort,44150.0,5006,True
4369,2021-08-14,Beaufort,44150.0,5006,True
4469,2021-08-15,Beaufort,44150.0,5006,True
4569,2021-08-16,Beaufort,44150.0,5053,True
4669,2021-08-17,Beaufort,44150.0,5064,True
4769,2021-08-18,Beaufort,44150.0,5079,True
4869,2021-08-19,Beaufort,44150.0,5104,True
4969,2021-08-20,Beaufort,44150.0,5126,True
5069,2021-08-21,Beaufort,44150.0,5126,True
5169,2021-08-22,Beaufort,44150.0,5126,True
5269,2021-08-23,Beaufort,44150.0,5197,True
5369,2021-08-24,Beaufort,44150.0,5233,True
5469,2021-08-25,Beaufort,44150.0,5245,True
5569,2021-08-26,Beaufort,44150.0,5289,True
5669,2021-08-27,Beaufort,44150.0,5320,True
5769,2021-08-28,Beaufort,44150.0,5320,True
5869,2021-08-29,Beaufort,44150.0,5320,True
5969,2021-08-30,Beaufort,44150.0,5430,True
6069,2021-08-31,Beaufort,44150.0,5450,True
6169,2021-09-01,Beaufort,44150.0,5473,True
6269,2021-09-02,Beaufort,44150.0,5519,True
6369,2021-09-03,Beaufort,44150.0,5579,True
6469,2021-09-04,Beaufort,44150.0,5579,True
6569,2021-09-05,Beaufort,44150.0,5579,True
6669,2021-09-06,Beaufort,44150.0,5579,True
6769,2021-09-07,Beaufort,44150.0,5796,True
6869,2021-09-08,Beaufort,44150.0,5826,True
6969,2021-09-09,Beaufort,44150.0,5850,True
7069,2021-09-10,Beaufort,44150.0,5870,True
7169,2021-09-11,Beaufort,44150.0,5870,True
7269,2021-09-12,Beaufort,44150.0,5870,True
7369,2021-09-13,Beaufort,44150.0,6054,True
7469,2021-09-14,Beaufort,44150.0,6089,True
7569,2021-09-15,Beaufort,44150.0,6132,True
7669,2021-09-16,Beaufort,44150.0,6191,True
7769,2021-09-17,Beaufort,44150.0,6245,True
7869,2021-09-18,Beaufort,44150.0,6245,True
7969,2021-09-19,Beaufort,44150.0,6245,True
8069,2021-09-20,Beaufort,44150.0,6380,True
8169,2021-09-21,Beaufort,44150.0,6408,True
8269,2021-09-22,Beaufort,44150.0,6430,True
8369,2021-09-23,Beaufort,44150.0,6478,True
8469,2021-09-24,Beaufort,44150.0,6507,True
8569,2021-09-25,Beaufort,44150.0,6507,True
8669,2021-09-26,Beaufort,44150.0,6507,True
8769,2021-09-27,Beaufort,44150.0,6581,True
8869,2021-09-28,Beaufort,44150.0,6600,True
8969,2021-09-29,Beaufort,44150.0,6612,True
9069,2021-09-30,Beaufort,44150.0,6644,True
9169,2021-10-01,Beaufort,44150.0,6666,True
9269,2021-10-02,Beaufort,44150.0,6666,True
9369,2021-10-03,Beaufort,44150.0,6666,True
9469,2021-10-04,Beaufort,44150.0,6746,True
9569,2021-10-05,Beaufort,44150.0,6755,True
9669,2021-10-06,Beaufort,44150.0,6765,True
9769,2021-10-07,Beaufort,44150.0,6769,True
9869,2021-10-08,Beaufort,44150.0,6786,True
9969,2021-10-09,Beaufort,44150.0,6786,True
10069,2021-10-10,Beaufort,44150.0,6786,True
10169,2021-10-11,Beaufort,44150.0,6884,True
10269,2021-10-12,Beaufort,44150.0,6893,True
10369,2021-10-13,Beaufort,44150.0,6900,True
10469,2021-10-14,Beaufort,44150.0,6921,True
10569,2021-10-15,Beaufort,44150.0,6934,True
10669,2021-10-16,Beaufort,44150.0,6934,True
10769,2021-10-17,Beaufort,44150.0,6934,True
10869,2021-10-18,Beaufort,44150.0,6999,True
10969,2021-10-19,Beaufort,44150.0,7014,True
11069,2021-10-20,Beaufort,44150.0,7031,True
11169,2021-10-21,Beaufort,44150.0,7061,True
11269,2021-10-22,Beaufort,44150.0,7070,True
11369,2021-10-23,Beaufort,44150.0,7070,True
11469,2021-10-24,Beaufort,44150.0,7070,True
11569,2021-10-25,Beaufort,44150.0,7110,True
11669,2021-10-26,Beaufort,44150.0,7117,True
11769,2021-10-27,Beaufort,44150.0,7133,True
11869,2021-10-28,Beaufort,44150.0,7142,True
11969,2021-10-29,Beaufort,44150.0,7179,True
12069,2021-10-30,Beaufort,44150.0,7179,True
12169,2021-10-31,Beaufort,44150.0,7179,True
12269,2021-11-01,Beaufort,44150.0,7209,True
12369,2021-11-02,Beaufort,44150.0,7220,True
12469,2021-11-03,Beaufort,44150.0,7238,True
12569,2021-11-04,Beaufort,44150.0,7244,True
12669,2021-11-05,Beaufort,44150.0,7270,True
