,date,county,state,fips,cases,deaths,daily_change,weekly_change
599249,2021-07-04,Halifax,North Carolina,37083.0,5686,114.0,0.0,0.0
599250,2021-07-04,Harnett,North Carolina,37085.0,12069,181.0,0.0,0.0
599251,2021-07-04,Haywood,North Carolina,37087.0,4498,99.0,0.0,0.0
599252,2021-07-04,Henderson,North Carolina,37089.0,10314,165.0,0.0,0.0
599253,2021-07-04,Hertford,North Carolina,37091.0,2117,64.0,0.0,0.0
599254,2021-07-04,Hoke,North Carolina,37093.0,4908,56.0,0.0,0.0
599255,2021-07-04,Hyde,North Carolina,37095.0,671,9.0,0.0,0.0
599256,2021-07-04,Iredell,North Carolina,37097.0,19284,236.0,0.0,0.0
599257,2021-07-04,Jackson,North Carolina,37099.0,3660,56.0,0.0,0.0
599258,2021-07-04,Johnston,North Carolina,37101.0,22291,237.0,0.0,0.0
599259,2021-07-04,Jones,North Carolina,37103.0,899,28.0,0.0,0.0
599260,2021-07-04,Lee,North Carolina,37105.0,6154,82.0,0.0,0.0
599261,2021-07-04,Lenoir,North Carolina,37107.0,6270,124.0,0.0,0.0
599262,2021-07-04,Lincoln,North Carolina,37109.0,10289,86.0,0.0,0.0
599263,2021-07-04,Macon,North Carolina,37113.0,3166,41.0,0.0,0.0
599264,2021-07-04,Madison,North Carolina,37115.0,1601,42.0,0.0,0.0
599265,2021-07-04,Martin,North Carolina,37117.0,2329,45.0,0.0,0.0
599266,2021-07-04,McDowell,North Carolina,37111.0,5289,63.0,0.0,0.0
599267,2021-07-04,Mecklenburg,North Carolina,37119.0,114737,975.0,0.0,0.0
599268,2021-07-04,Mitchell,North Carolina,37121.0,1480,16.0,0.0,0.0
599269,2021-07-04,Montgomery,North Carolina,37123.0,3384,97.0,0.0,0.0
599270,2021-07-04,Moore,North Carolina,37125.0,9067,194.0,0.0,0.0
599271,2021-07-04,Nash,North Carolina,37127.0,11709,199.0,0.0,0.0
599272,2021-07-04,New Hanover,North Carolina,37129.0,19559,175.0,0.0,0.0
599273,2021-07-04,Northampton,North Carolina,37131.0,1895,61.0,0.0,0.0
599274,2021-07-04,Onslow,North Carolina,37133.0,17902,154.0,0.0,0.0
599275,2021-07-04,Orange,North Carolina,37135.0,8601,101.0,0.0,0.0
599276,2021-07-04,Pamlico,North Carolina,37137.0,1119,13.0,0.0,0.0
599277,2021-07-04,Pasquotank,North Carolina,37139.0,3451,84.0,0.0,0.0
599278,2021-07-04,Pender,North Carolina,37141.0,5554,71.0,0.0,0.0
599279,2021-07-04,Perquimans,North Carolina,37143.0,1037,12.0,0.0,0.0
599280,2021-07-04,Person,North Carolina,37145.0,3513,71.0,0.0,0.0
599281,2021-07-04,Pitt,North Carolina,37147.0,20514,96.0,0.0,0.0
599282,2021-07-04,Polk,North Carolina,37149.0,1500,30.0,0.0,0.0
599283,2021-07-04,Randolph,North Carolina,37151.0,15352,232.0,0.0,0.0
599284,2021-07-04,Richmond,North Carolina,37153.0,4828,98.0,0.0,0.0
599285,2021-07-04,Robeson,North Carolina,37155.0,16886,271.0,0.0,0.0
599286,2021-07-04,Rockingham,North Carolina,37157.0,8100,156.0,0.0,0.0
599287,2021-07-04,Rowan,North Carolina,37159.0,17258,311.0,0.0,0.0
599288,2021-07-04,Rutherford,North Carolina,37161.0,7444,218.0,0.0,0.0
599289,2021-07-04,Sampson,North Carolina,37163.0,8164,114.0,0.0,0.0
599290,2021-07-04,Scotland,North Carolina,37165.0,3910,88.0,0.0,0.0
599291,2021-07-04,Stanly,North Carolina,37167.0,7933,138.0,0.0,0.0
599292,2021-07-04,Stokes,North Carolina,37169.0,4234,82.0,0.0,0.0
599293,2021-07-04,Surry,North Carolina,37171.0,8411,170.0,0.0,0.0
599294,2021-07-04,Swain,North Carolina,37173.0,1210,18.0,0.0,0.0
599295,2021-07-04,Transylvania,North Carolina,37175.0,2387,33.0,0.0,0.0
599296,2021-07-04,Tyrrell,North Carolina,37177.0,326,6.0,0.0,0.0
599297,2021-07-04,Union,North Carolina,37179.0,24944,225.0,0.0,0.0
599298,2021-07-04,Vance,North Carolina,37181.0,4995,90.0,0.0,0.0
599299,2021-07-04,Wake,North Carolina,37183.0,90468,737.0,0.0,0.0
599300,2021-07-04,Warren,North Carolina,37185.0,1817,20.0,0.0,0.0
599301,2021-07-04,Washington,North Carolina,37187.0,1140,32.0,0.0,0.0
599302,2021-07-04,Watauga,North Carolina,37189.0,5024,33.0,0.0,0.0
599303,2021-07-04,Wayne,North Carolina,37191.0,11496,244.0,0.0,0.0
599304,2021-07-04,Wilkes,North Carolina,37193.0,6954,117.0,0.0,0.0
599305,2021-07-04,Wilson,North Carolina,37195.0,9929,181.0,0.0,0.0
599306,2021-07-04,Yadkin,North Carolina,37197.0,4136,55.0,0.0,0.0
599307,2021-07-04,Yancey,North Carolina,37199.0,1640,28.0,0.0,0.0
602454,2021-07-05,Alamance,North Carolina,37001.0,19042,289.0,0.0,0.0
602455,2021-07-05,Alexander,North Carolina,37003.0,4456,84.0,0.0,0.0
602456,2021-07-05,Alleghany,North Carolina,37005.0,1095,5.0,0.0,0.0
602457,2021-07-05,Anson,North Carolina,37007.0,2638,56.0,0.0,0.0
602458,2021-07-05,Ashe,North Carolina,37009.0,2252,45.0,0.0,0.0
602459,2021-07-05,Avery,North Carolina,37011.0,2164,21.0,0.0,0.0
602460,2021-07-05,Beaufort,North Carolina,37013.0,4791,102.0,0.0,0.0
602461,2021-07-05,Bertie,North Carolina,37015.0,1795,45.0,0.0,0.0
602462,2021-07-05,Bladen,North Carolina,37017.0,3516,47.0,0.0,0.0
602463,2021-07-05,Brunswick,North Carolina,37019.0,9342,156.0,0.0,0.0
602464,2021-07-05,Buncombe,North Carolina,37021.0,18089,335.0,0.0,0.0
602465,2021-07-05,Burke,North Carolina,37023.0,10152,162.0,0.0,0.0
602466,2021-07-05,Cabarrus,North Carolina,37025.0,22396,262.0,0.0,0.0
602467,2021-07-05,Caldwell,North Carolina,37027.0,9521,111.0,0.0,0.0
602468,2021-07-05,Camden,North Carolina,37029.0,695,6.0,0.0,0.0
602469,2021-07-05,Carteret,North Carolina,37031.0,5261,55.0,0.0,0.0
602470,2021-07-05,Caswell,North Carolina,37033.0,2200,30.0,0.0,0.0
602471,2021-07-05,Catawba,North Carolina,37035.0,19823,311.0,0.0,0.0
602472,2021-07-05,Chatham,North Carolina,37037.0,4756,89.0,0.0,0.0
602473,2021-07-05,Cherokee,North Carolina,37039.0,2638,38.0,0.0,0.0
602474,2021-07-05,Chowan,North Carolina,37041.0,1488,34.0,0.0,0.0
602475,2021-07-05,Clay,North Carolina,37043.0,906,18.0,0.0,0.0
602476,2021-07-05,Cleveland,North Carolina,37045.0,11717,228.0,0.0,0.0
602477,2021-07-05,Columbus,North Carolina,37047.0,6459,151.0,0.0,0.0
602478,2021-07-05,Craven,North Carolina,37049.0,9470,126.0,0.0,0.0
602479,2021-07-05,Cumberland,North Carolina,37051.0,30343,321.0,0.0,0.0
602480,2021-07-05,Currituck,North Carolina,37053.0,1580,16.0,0.0,0.0
602481,2021-07-05,Dare,North Carolina,37055.0,2191,10.0,0.0,0.0
602482,2021-07-05,Davidson,North Carolina,37057.0,17032,197.0,0.0,0.0
602483,2021-07-05,Davie,North Carolina,37059.0,4180,40.0,0.0,0.0
602484,2021-07-05,Duplin,North Carolina,37061.0,6387,142.0,0.0,0.0
602485,2021-07-05,Durham,North Carolina,37063.0,25991,234.0,0.0,0.0
602486,2021-07-05,Edgecombe,North Carolina,37065.0,5704,113.0,0.0,0.0
602487,2021-07-05,Forsyth,North Carolina,37067.0,37030,422.0,0.0,0.0
602488,2021-07-05,Franklin,North Carolina,37069.0,7047,54.0,0.0,0.0
602489,2021-07-05,Gaston,North Carolina,37071.0,27198,441.0,0.0,0.0
602490,2021-07-05,Gates,North Carolina,37073.0,749,13.0,0.0,0.0
602491,2021-07-05,Graham,North Carolina,37075.0,666,13.0,0.0,0.0
602492,2021-07-05,Granville,North Carolina,37077.0,5991,83.0,0.0,0.0
602493,2021-07-05,Greene,North Carolina,37079.0,2421,47.0,0.0,0.0
602494,2021-07-05,Guilford,North Carolina,37081.0,48742,721.0,0.0,0.0
602495,2021-07-05,Halifax,North Carolina,37083.0,5686,114.0,0.0,0.0
602496,2021-07-05,Harnett,North Carolina,37085.0,12069,181.0,0.0,0.0
602497,2021-07-05,Haywood,North Carolina,37087.0,4498,99.0,0.0,0.0
602498,2021-07-05,Henderson,North Carolina,37089.0,10314,165.0,0.0,0.0
602499,2021-07-05,Hertford,North Carolina,37091.0,2117,64.0,0.0,0.0
602500,2021-07-05,Hoke,North Carolina,37093.0,4908,56.0,0.0,0.0
602501,2021-07-05,Hyde,North Carolina,37095.0,671,9.0,0.0,0.0
602502,2021-07-05,Iredell,North Carolina,37097.0,19284,236.0,0.0,0.0
602503,2021-07-05,Jackson,North Carolina,37099.0,3660,56.0,0.0,0.0
602504,2021-07-05,Johnston,North Carolina,37101.0,22291,237.0,0.0,0.0
602505,2021-07-05,Jones,North Carolina,37103.0,899,28.0,0.0,0.0
602506,2021-07-05,Lee,North Carolina,37105.0,6154,82.0,0.0,0.0
602507,2021-07-05,Lenoir,North Carolina,37107.0,6270,124.0,0.0,0.0
602508,2021-07-05,Lincoln,North Carolina,37109.0,10289,86.0,0.0,0.0
602509,2021-07-05,Macon,North Carolina,37113.0,3166,41.0,0.0,0.0
602510,2021-07-05,Madison,North Carolina,37115.0,1601,42.0,0.0,0.0
602511,2021-07-05,Martin,North Carolina,37117.0,2329,45.0,0.0,0.0
602512,2021-07-05,McDowell,North Carolina,37111.0,5289,63.0,0.0,0.0
602513,2021-07-05,Mecklenburg,North Carolina,37119.0,114737,975.0,0.0,0.0
602514,2021-07-05,Mitchell,North Carolina,37121.0,1480,16.0,0.0,0.0
602515,2021-07-05,Montgomery,North Carolina,37123.0,3384,97.0,0.0,0.0
602516,2021-07-05,Moore,North Carolina,37125.0,9067,194.0,0.0,0.0
602517,2021-07-05,Nash,North Carolina,37127.0,11709,199.0,0.0,0.0
602518,2021-07-05,New Hanover,North Carolina,37129.0,19559,175.0,0.0,0.0
602519,2021-07-05,Northampton,North Carolina,37131.0,1895,61.0,0.0,0.0
602520,2021-07-05,Onslow,North Carolina,37133.0,17902,154.0,0.0,0.0
602521,2021-07-05,Orange,North Carolina,37135.0,8601,101.0,0.0,0.0
602522,2021-07-05,Pamlico,North Carolina,37137.0,1119,13.0,0.0,0.0
602523,2021-07-05,Pasquotank,North Carolina,37139.0,3451,84.0,0.0,0.0
602524,2021-07-05,Pender,North Carolina,37141.0,5554,71.0,0.0,0.0
602525,2021-07-05,Perquimans,North Carolina,37143.0,1037,12.0,0.0,0.0
602526,2021-07-05,Person,North Carolina,37145.0,3513,71.0,0.0,0.0
602527,2021-07-05,Pitt,North Carolina,37147.0,20514,96.0,0.0,0.0
602528,2021-07-05,Polk,North Carolina,37149.0,1500,30.0,0.0,0.0
602529,2021-07-05,Randolph,North Carolina,37151.0,15352,232.0,0.0,0.0
602530,2021-07-05,Richmond,North Carolina,37153.0,4828,98.0,0.0,0.0
602531,2021-07-05,Robeson,North Carolina,37155.0,16886,271.0,0.0,0.0
602532,2021-07-05,Rockingham,North Carolina,37157.0,8100,156.0,0.0,0.0
602533,2021-07-05,Rowan,North Carolina,37159.0,17258,311.0,0.0,0.0
602534,2021-07-05,Rutherford,North Carolina,37161.0,7444,218.0,0.0,0.0
602535,2021-07-05,Sampson,North Carolina,37163.0,8164,114.0,0.0,0.0
602536,2021-07-05,Scotland,North Carolina,37165.0,3910,88.0,0.0,0.0
602537,2021-07-05,Stanly,North Carolina,37167.0,7933,138.0,0.0,0.0
602538,2021-07-05,Stokes,North Carolina,37169.0,4234,82.0,0.0,0.0
602539,2021-07-05,Surry,North Carolina,37171.0,8411,170.0,0.0,0.0
602540,2021-07-05,Swain,North Carolina,37173.0,1210,18.0,0.0,0.0
602541,2021-07-05,Transylvania,North Carolina,37175.0,2387,33.0,0.0,0.0
602542,2021-07-05,Tyrrell,North Carolina,37177.0,326,6.0,0.0,0.0
602543,2021-07-05,Union,North Carolina,37179.0,24944,225.0,0.0,0.0
602544,2021-07-05,Vance,North Carolina,37181.0,4995,90.0,0.0,0.0
602545,2021-07-05,Wake,North Carolina,37183.0,90468,737.0,0.0,0.0
602546,2021-07-05,Warren,North Carolina,37185.0,1817,20.0,0.0,0.0
602547,2021-07-05,Washington,North Carolina,37187.0,1140,32.0,0.0,0.0
602548,2021-07-05,Watauga,North Carolina,37189.0,5024,33.0,0.0,0.0
602549,2021-07-05,Wayne,North Carolina,37191.0,11496,244.0,0.0,0.0
602550,2021-07-05,Wilkes,North Carolina,37193.0,6954,117.0,0.0,0.0
602551,2021-07-05,Wilson,North Carolina,37195.0,9929,181.0,0.0,0.0
602552,2021-07-05,Yadkin,North Carolina,37197.0,4136,55.0,0.0,0.0
602553,2021-07-05,Yancey,North Carolina,37199.0,1640,28.0,0.0,0.0
605701,2021-07-06,Alamance,North Carolina,37001.0,19065,288.0,23.0,0.0
605702,2021-07-06,Alexander,North Carolina,37003.0,4456,84.0,0.0,0.0
605703,2021-07-06,Alleghany,North Carolina,37005.0,1098,5.0,3.0,0.0
605704,2021-07-06,Anson,North Carolina,37007.0,2639,56.0,1.0,0.0
605705,2021-07-06,Ashe,North Carolina,37009.0,2253,45.0,1.0,0.0
605706,2021-07-06,Avery,North Carolina,37011.0,2165,21.0,1.0,0.0
605707,2021-07-06,Beaufort,North Carolina,37013.0,4798,102.0,7.0,0.0
605708,2021-07-06,Bertie,North Carolina,37015.0,1796,45.0,1.0,0.0
605709,2021-07-06,Bladen,North Carolina,37017.0,3529,47.0,13.0,0.0
605710,2021-07-06,Brunswick,North Carolina,37019.0,9374,156.0,32.0,0.0
605711,2021-07-06,Buncombe,North Carolina,37021.0,18115,335.0,26.0,0.0
605712,2021-07-06,Burke,North Carolina,37023.0,10156,164.0,4.0,0.0
605713,2021-07-06,Cabarrus,North Carolina,37025.0,22432,262.0,36.0,0.0
605714,2021-07-06,Caldwell,North Carolina,37027.0,9529,111.0,8.0,0.0
605715,2021-07-06,Camden,North Carolina,37029.0,696,6.0,1.0,0.0
605716,2021-07-06,Carteret,North Carolina,37031.0,5263,55.0,2.0,0.0
605717,2021-07-06,Caswell,North Carolina,37033.0,2207,30.0,7.0,0.0
605718,2021-07-06,Catawba,North Carolina,37035.0,19849,311.0,26.0,0.0
605719,2021-07-06,Chatham,North Carolina,37037.0,4760,89.0,4.0,0.0
605720,2021-07-06,Cherokee,North Carolina,37039.0,2643,38.0,5.0,0.0
605721,2021-07-06,Chowan,North Carolina,37041.0,1495,35.0,7.0,0.0
605722,2021-07-06,Clay,North Carolina,37043.0,905,18.0,-1.0,0.0
605723,2021-07-06,Cleveland,North Carolina,37045.0,11735,228.0,18.0,0.0
605724,2021-07-06,Columbus,North Carolina,37047.0,6462,153.0,3.0,0.0
605725,2021-07-06,Craven,North Carolina,37049.0,9479,126.0,9.0,0.0
605726,2021-07-06,Cumberland,North Carolina,37051.0,30451,322.0,108.0,0.0
605727,2021-07-06,Currituck,North Carolina,37053.0,1584,16.0,4.0,0.0
605728,2021-07-06,Dare,North Carolina,37055.0,2201,10.0,10.0,0.0
605729,2021-07-06,Davidson,North Carolina,37057.0,17046,200.0,14.0,0.0
605730,2021-07-06,Davie,North Carolina,37059.0,4189,40.0,9.0,0.0
605731,2021-07-06,Duplin,North Carolina,37061.0,6391,142.0,4.0,0.0
605732,2021-07-06,Durham,North Carolina,37063.0,25991,234.0,0.0,0.0
605733,2021-07-06,Edgecombe,North Carolina,37065.0,5718,113.0,14.0,0.0
605734,2021-07-06,Forsyth,North Carolina,37067.0,37048,422.0,18.0,0.0
605735,2021-07-06,Franklin,North Carolina,37069.0,7044,54.0,-3.0,0.0
605736,2021-07-06,Gaston,North Carolina,37071.0,27221,441.0,23.0,0.0
605737,2021-07-06,Gates,North Carolina,37073.0,750,13.0,1.0,0.0
605738,2021-07-06,Graham,North Carolina,37075.0,669,13.0,3.0,0.0
605739,2021-07-06,Granville,North Carolina,37077.0,5999,83.0,8.0,0.0
605740,2021-07-06,Greene,North Carolina,37079.0,2427,47.0,6.0,0.0
605741,2021-07-06,Guilford,North Carolina,37081.0,48793,722.0,51.0,0.0
605742,2021-07-06,Halifax,North Carolina,37083.0,5688,114.0,2.0,0.0
605743,2021-07-06,Harnett,North Carolina,37085.0,12096,182.0,27.0,0.0
605744,2021-07-06,Haywood,North Carolina,37087.0,4501,99.0,3.0,0.0
605745,2021-07-06,Henderson,North Carolina,37089.0,10325,165.0,11.0,0.0
605746,2021-07-06,Hertford,North Carolina,37091.0,2117,64.0,0.0,0.0
605747,2021-07-06,Hoke,North Carolina,37093.0,4922,56.0,14.0,0.0
605748,2021-07-06,Hyde,North Carolina,37095.0,671,9.0,0.0,0.0
605749,2021-07-06,Iredell,North Carolina,37097.0,19317,236.0,33.0,0.0
605750,2021-07-06,Jackson,North Carolina,37099.0,3664,56.0,4.0,0.0
605751,2021-07-06,Johnston,North Carolina,37101.0,22335,237.0,44.0,0.0
605752,2021-07-06,Jones,North Carolina,37103.0,901,28.0,2.0,0.0
605753,2021-07-06,Lee,North Carolina,37105.0,6172,82.0,18.0,0.0
605754,2021-07-06,Lenoir,North Carolina,37107.0,6278,124.0,8.0,0.0
605755,2021-07-06,Lincoln,North Carolina,37109.0,10297,86.0,8.0,0.0
605756,2021-07-06,Macon,North Carolina,37113.0,3171,41.0,5.0,0.0
605757,2021-07-06,Madison,North Carolina,37115.0,1604,43.0,3.0,0.0
605758,2021-07-06,Martin,North Carolina,37117.0,2330,45.0,1.0,0.0
605759,2021-07-06,McDowell,North Carolina,37111.0,5294,63.0,5.0,0.0
605760,2021-07-06,Mecklenburg,North Carolina,37119.0,114907,977.0,170.0,0.0
605761,2021-07-06,Mitchell,North Carolina,37121.0,1479,16.0,-1.0,0.0
605762,2021-07-06,Montgomery,North Carolina,37123.0,3389,97.0,5.0,0.0
605763,2021-07-06,Moore,North Carolina,37125.0,9077,194.0,10.0,0.0
605764,2021-07-06,Nash,North Carolina,37127.0,11732,199.0,23.0,0.0
605765,2021-07-06,New Hanover,North Carolina,37129.0,19581,175.0,22.0,0.0
605766,2021-07-06,Northampton,North Carolina,37131.0,1895,61.0,0.0,0.0
605767,2021-07-06,Onslow,North Carolina,37133.0,17935,154.0,33.0,0.0
605768,2021-07-06,Orange,North Carolina,37135.0,8613,101.0,12.0,0.0
605769,2021-07-06,Pamlico,North Carolina,37137.0,1118,13.0,-1.0,0.0
605770,2021-07-06,Pasquotank,North Carolina,37139.0,3453,84.0,2.0,0.0
605771,2021-07-06,Pender,North Carolina,37141.0,5563,69.0,9.0,0.0
605772,2021-07-06,Perquimans,North Carolina,37143.0,1034,11.0,-3.0,0.0
605773,2021-07-06,Person,North Carolina,37145.0,3524,71.0,11.0,0.0
605774,2021-07-06,Pitt,North Carolina,37147.0,20552,96.0,38.0,0.0
605775,2021-07-06,Polk,North Carolina,37149.0,1501,30.0,1.0,0.0
605776,2021-07-06,Randolph,North Carolina,37151.0,15370,232.0,18.0,0.0
605777,2021-07-06,Richmond,North Carolina,37153.0,4852,98.0,24.0,0.0
605778,2021-07-06,Robeson,North Carolina,37155.0,16934,272.0,48.0,0.0
605779,2021-07-06,Rockingham,North Carolina,37157.0,8106,161.0,6.0,0.0
605780,2021-07-06,Rowan,North Carolina,37159.0,17300,313.0,42.0,0.0
605781,2021-07-06,Rutherford,North Carolina,37161.0,7457,218.0,13.0,0.0
605782,2021-07-06,Sampson,North Carolina,37163.0,8177,114.0,13.0,0.0
605783,2021-07-06,Scotland,North Carolina,37165.0,3914,88.0,4.0,0.0
605784,2021-07-06,Stanly,North Carolina,37167.0,7946,138.0,13.0,0.0
605785,2021-07-06,Stokes,North Carolina,37169.0,4233,81.0,-1.0,0.0
605786,2021-07-06,Surry,North Carolina,37171.0,8421,170.0,10.0,0.0
605787,2021-07-06,Swain,North Carolina,37173.0,1210,18.0,0.0,0.0
605788,2021-07-06,Transylvania,North Carolina,37175.0,2386,33.0,-1.0,0.0
605789,2021-07-06,Tyrrell,North Carolina,37177.0,326,6.0,0.0,0.0
605790,2021-07-06,Union,North Carolina,37179.0,24986,226.0,42.0,0.0
605791,2021-07-06,Vance,North Carolina,37181.0,4998,90.0,3.0,0.0
605792,2021-07-06,Wake,North Carolina,37183.0,90468,739.0,0.0,0.0
605793,2021-07-06,Warren,North Carolina,37185.0,1817,20.0,0.0,0.0
605794,2021-07-06,Washington,North Carolina,37187.0,1141,32.0,1.0,0.0
605795,2021-07-06,Watauga,North Carolina,37189.0,5026,33.0,2.0,0.0
605796,2021-07-06,Wayne,North Carolina,37191.0,11533,245.0,37.0,0.0
605797,2021-07-06,Wilkes,North Carolina,37193.0,6957,117.0,3.0,0.0
605798,2021-07-06,Wilson,North Carolina,37195.0,9947,181.0,18.0,0.0
605799,2021-07-06,Yadkin,North Carolina,37197.0,4140,55.0,4.0,0.0
605800,2021-07-06,Yancey,North Carolina,37199.0,1640,28.0,0.0,0.0
608948,2021-07-07,Alamance,North Carolina,37001.0,19069,288.0,4.0,0.0
608949,2021-07-07,Alexander,North Carolina,37003.0,4459,84.0,3.0,0.0
608950,2021-07-07,Alleghany,North Carolina,37005.0,1098,5.0,0.0,0.0
608951,2021-07-07,Anson,North Carolina,37007.0,2639,56.0,0.0,0.0
608952,2021-07-07,Ashe,North Carolina,37009.0,2253,45.0,0.0,0.0
608953,2021-07-07,Avery,North Carolina,37011.0,2165,21.0,0.0,0.0
608954,2021-07-07,Beaufort,North Carolina,37013.0,4799,103.0,1.0,0.0
608955,2021-07-07,Bertie,North Carolina,37015.0,1797,45.0,1.0,0.0
608956,2021-07-07,Bladen,North Carolina,37017.0,3528,47.0,-1.0,0.0
608957,2021-07-07,Brunswick,North Carolina,37019.0,9382,156.0,8.0,0.0
608958,2021-07-07,Buncombe,North Carolina,37021.0,18128,336.0,13.0,0.0
608959,2021-07-07,Burke,North Carolina,37023.0,10160,164.0,4.0,0.0
608960,2021-07-07,Cabarrus,North Carolina,37025.0,22446,263.0,14.0,0.0
608961,2021-07-07,Caldwell,North Carolina,37027.0,9531,111.0,2.0,0.0
608962,2021-07-07,Camden,North Carolina,37029.0,696,6.0,0.0,0.0
608963,2021-07-07,Carteret,North Carolina,37031.0,5263,55.0,0.0,0.0
608964,2021-07-07,Caswell,North Carolina,37033.0,2206,30.0,-1.0,0.0
608965,2021-07-07,Catawba,North Carolina,37035.0,19860,311.0,11.0,0.0
608966,2021-07-07,Chatham,North Carolina,37037.0,4763,89.0,3.0,0.0
608967,2021-07-07,Cherokee,North Carolina,37039.0,2647,38.0,4.0,0.0
608968,2021-07-07,Chowan,North Carolina,37041.0,1495,35.0,0.0,0.0
608969,2021-07-07,Clay,North Carolina,37043.0,905,18.0,0.0,0.0
608970,2021-07-07,Cleveland,North Carolina,37045.0,11740,228.0,5.0,0.0
608971,2021-07-07,Columbus,North Carolina,37047.0,6474,153.0,12.0,0.0
608972,2021-07-07,Craven,North Carolina,37049.0,9480,126.0,1.0,0.0
608973,2021-07-07,Cumberland,North Carolina,37051.0,30475,322.0,24.0,0.0
608974,2021-07-07,Currituck,North Carolina,37053.0,1585,16.0,1.0,0.0
608975,2021-07-07,Dare,North Carolina,37055.0,2203,10.0,2.0,0.0
608976,2021-07-07,Davidson,North Carolina,37057.0,17052,200.0,6.0,0.0
608977,2021-07-07,Davie,North Carolina,37059.0,4190,40.0,1.0,0.0
608978,2021-07-07,Duplin,North Carolina,37061.0,6393,142.0,2.0,0.0
608979,2021-07-07,Durham,North Carolina,37063.0,26069,234.0,78.0,0.0
608980,2021-07-07,Edgecombe,North Carolina,37065.0,5721,113.0,3.0,0.0
608981,2021-07-07,Forsyth,North Carolina,37067.0,37053,422.0,5.0,0.0
608982,2021-07-07,Franklin,North Carolina,37069.0,7045,54.0,1.0,0.0
608983,2021-07-07,Gaston,North Carolina,37071.0,27225,441.0,4.0,0.0
608984,2021-07-07,Gates,North Carolina,37073.0,750,13.0,0.0,0.0
608985,2021-07-07,Graham,North Carolina,37075.0,670,13.0,1.0,0.0
608986,2021-07-07,Granville,North Carolina,37077.0,5999,83.0,0.0,0.0
608987,2021-07-07,Greene,North Carolina,37079.0,2427,47.0,0.0,0.0
608988,2021-07-07,Guilford,North Carolina,37081.0,48799,722.0,6.0,0.0
608989,2021-07-07,Halifax,North Carolina,37083.0,5691,115.0,3.0,0.0
608990,2021-07-07,Harnett,North Carolina,37085.0,12101,182.0,5.0,0.0
608991,2021-07-07,Haywood,North Carolina,37087.0,4501,99.0,0.0,0.0
608992,2021-07-07,Henderson,North Carolina,37089.0,10330,165.0,5.0,0.0
608993,2021-07-07,Hertford,North Carolina,37091.0,2117,64.0,0.0,0.0
608994,2021-07-07,Hoke,North Carolina,37093.0,4928,56.0,6.0,0.0
608995,2021-07-07,Hyde,North Carolina,37095.0,671,9.0,0.0,0.0
608996,2021-07-07,Iredell,North Carolina,37097.0,19334,236.0,17.0,0.0
608997,2021-07-07,Jackson,North Carolina,37099.0,3664,56.0,0.0,0.0
608998,2021-07-07,Johnston,North Carolina,37101.0,22360,237.0,25.0,0.0
608999,2021-07-07,Jones,North Carolina,37103.0,901,28.0,0.0,0.0
609000,2021-07-07,Lee,North Carolina,37105.0,6171,82.0,-1.0,0.0
609001,2021-07-07,Lenoir,North Carolina,37107.0,6280,124.0,2.0,0.0
609002,2021-07-07,Lincoln,North Carolina,37109.0,10300,86.0,3.0,0.0
609003,2021-07-07,Macon,North Carolina,37113.0,3171,41.0,0.0,0.0
609004,2021-07-07,Madison,North Carolina,37115.0,1603,43.0,-1.0,0.0
609005,2021-07-07,Martin,North Carolina,37117.0,2331,45.0,1.0,0.0
609006,2021-07-07,McDowell,North Carolina,37111.0,5294,63.0,0.0,0.0
609007,2021-07-07,Mecklenburg,North Carolina,37119.0,114974,978.0,67.0,0.0
609008,2021-07-07,Mitchell,North Carolina,37121.0,1479,16.0,0.0,0.0
609009,2021-07-07,Montgomery,North Carolina,37123.0,3389,97.0,0.0,0.0
609010,2021-07-07,Moore,North Carolina,37125.0,9080,194.0,3.0,0.0
609011,2021-07-07,Nash,North Carolina,37127.0,11729,199.0,-3.0,0.0
609012,2021-07-07,New Hanover,North Carolina,37129.0,19593,175.0,12.0,0.0
